지역,측정소명,측정일시,SO2,CO,O3,NO2,PM10
서울,용산구,2015070103,0.005,0.5,0.022,0.014,43
서울,은평구,2015070103,0.003,0.4,0.015,0.027,52
서울,종로구,2015070103,0.007,0.4,0.022,0.023,44
서울,중구,2015070103,0.004,0.6,0.025,0.016,47
서울,중랑구,2015070103,0.005,0.4,0.011,0.025,31
서울,강남구,2015070104,0.005,0.3,0.026,0.012,32
서울,강동구,2015070104,0.003,0.4,0.012,0.024,26
서울,강북구,2015070104,0.004,-999,0.014,0.013,-999
서울,강서구,2015070104,0.005,0.2,0.019,0.013,27
서울,관악구,2015070104,0.004,0.4,0.027,0.013,48
서울,광진구,2015070104,0.004,0.4,0.016,0.023,35
서울,구로구,2015070104,0.005,0.3,0.02,0.009,28
서울,금천구,2015070104,0.007,0.3,0.017,-999,42
서울,노원구,2015070104,0.005,0.3,0.016,0.015,60
서울,도봉구,2015070104,0.004,0.4,0.013,0.026,28
서울,동대문구,2015070104,0.006,0.3,0.025,0.014,26
서울,동작구,2015070104,0.006,0.4,0.031,0.011,39
서울,마포구,2015070104,0.003,0.3,0.029,0.009,35
서울,서대문구,2015070104,0.005,0.4,0.02,0.017,27
서울,서초구,2015070104,0.006,0.4,0.029,0.007,28
서울,성동구,2015070104,0.006,0.2,0.021,0.01,25
서울,성북구,2015070104,0.004,0.4,0.016,0.018,27
서울,송파구,2015070104,0.005,0.6,0.018,0.017,28
서울,양천구,2015070104,0.005,0.2,0.019,0.01,27
서울,영등포구,2015070104,0.005,0.6,0.025,0.01,40
서울,용산구,2015070104,0.004,0.4,0.021,0.013,36
서울,은평구,2015070104,0.003,0.4,0.015,0.022,39
서울,종로구,2015070104,0.008,0.3,0.02,0.017,32
서울,중구,2015070104,0.004,0.5,0.023,0.01,23
서울,중랑구,2015070104,0.004,0.4,0.012,0.021,31
서울,강남구,2015070105,0.005,0.3,0.023,0.012,27
서울,강동구,2015070105,0.003,0.4,0.019,0.016,24
서울,강북구,2015070105,0.004,-999,0.011,0.016,-999
서울,강서구,2015070105,0.005,0.2,0.023,0.009,33
서울,관악구,2015070105,0.003,0.4,0.022,0.016,43
서울,광진구,2015070105,0.004,0.3,0.02,0.018,34
서울,구로구,2015070105,0.005,0.4,0.014,0.012,30
서울,금천구,2015070105,0.006,0.3,0.016,-999,42
서울,노원구,2015070105,0.004,0.3,0.012,0.019,60
서울,도봉구,2015070105,0.004,0.4,0.014,0.025,27
서울,동대문구,2015070105,0.006,0.3,0.02,0.014,29
서울,동작구,2015070105,0.005,0.4,0.026,0.013,43
서울,마포구,2015070105,0.003,0.3,0.026,0.006,33
서울,서대문구,2015070105,0.005,0.1,0.022,0.014,32
서울,서초구,2015070105,0.006,0.4,0.024,0.009,29
서울,성동구,2015070105,0.006,0.2,0.015,0.014,26
서울,성북구,2015070105,0.004,0.4,0.018,0.017,33
서울,송파구,2015070105,0.005,0.5,0.019,0.014,31
서울,양천구,2015070105,0.005,0.2,0.021,0.009,29
서울,영등포구,2015070105,0.005,0.6,0.023,0.012,28
서울,용산구,2015070105,0.005,0.4,0.015,0.016,33
서울,은평구,2015070105,0.003,0.3,0.015,0.019,25
서울,종로구,2015070105,0.007,0.3,0.02,0.015,35
서울,중구,2015070105,0.003,0.5,0.022,0.008,26
서울,중랑구,2015070105,0.005,0.4,0.016,0.016,23
서울,강남구,2015070106,0.005,0.3,0.02,0.016,30
서울,강동구,2015070106,0.003,0.4,0.018,0.017,30
서울,강북구,2015070106,0.004,-999,0.012,0.016,-999
서울,강서구,2015070106,0.005,0.2,0.02,0.01,36
서울,관악구,2015070106,0.003,0.4,0.022,0.018,40
서울,광진구,2015070106,0.004,0.3,0.019,0.018,31
서울,구로구,2015070106,0.005,0.4,0.015,0.013,33
서울,금천구,2015070106,0.006,0.3,0.012,-999,34
서울,노원구,2015070106,0.006,0.3,0.008,0.024,66
서울,도봉구,2015070106,0.004,0.4,0.011,0.027,28
서울,동대문구,2015070106,0.005,0.2,0.019,0.016,23
서울,동작구,2015070106,0.005,0.4,0.023,0.017,42
서울,마포구,2015070106,0.003,0.3,0.024,0.007,31
서울,서대문구,2015070106,0.004,0.4,0.019,0.018,32
서울,서초구,2015070106,0.005,0.4,0.02,0.014,30
서울,성동구,2015070106,0.006,0.2,0.01,0.023,27
서울,성북구,2015070106,0.004,0.3,0.017,0.018,34
서울,송파구,2015070106,0.006,0.6,0.014,0.016,38
서울,양천구,2015070106,0.006,0.2,0.021,0.009,27
서울,영등포구,2015070106,0.004,0.4,0.023,0.013,22
서울,용산구,2015070106,0.005,0.4,0.011,0.023,35
서울,은평구,2015070106,0.003,0.2,0.018,0.014,22
서울,종로구,2015070106,0.008,0.3,0.018,0.017,33
서울,중구,2015070106,0.003,0.5,0.021,0.008,28
서울,중랑구,2015070106,0.005,0.4,0.012,0.021,31
서울,강남구,2015070107,0.005,0.3,0.016,0.021,30
서울,강동구,2015070107,0.003,0.4,0.021,0.017,28
서울,강북구,2015070107,0.004,-999,0.014,0.014,-999
서울,강서구,2015070107,0.005,0.2,0.018,0.016,33
서울,관악구,2015070107,0.002,0.4,0.029,0.014,36
서울,광진구,2015070107,0.004,0.3,0.017,0.019,30
서울,구로구,2015070107,0.004,0.3,0.02,0.012,28
서울,금천구,2015070107,0.006,0.3,0.013,-999,32
서울,노원구,2015070107,0.005,0.2,0.017,0.016,40
서울,도봉구,2015070107,0.004,0.3,0.017,0.022,24
서울,동대문구,2015070107,0.006,0.3,0.018,0.018,25
서울,동작구,2015070107,0.004,0.4,0.028,0.016,28
서울,마포구,2015070107,0.003,0.3,0.019,0.014,28
서울,서대문구,2015070107,0.004,0.3,0.018,0.018,18
서울,서초구,2015070107,0.005,0.4,0.012,0.025,21
서울,성동구,2015070107,0.006,0.2,0.01,0.024,28
서울,성북구,2015070107,0.004,0.3,0.015,0.018,34
서울,송파구,2015070107,0.005,0.5,0.017,0.016,35
서울,양천구,2015070107,0.004,0.2,0.019,0.015,28
서울,영등포구,2015070107,0.004,0.4,0.015,0.019,28
서울,용산구,2015070107,0.004,0.4,0.011,0.023,29
서울,은평구,2015070107,0.003,0.2,0.02,0.018,23
서울,종로구,2015070107,0.007,0.2,0.018,0.016,33
서울,중구,2015070107,0.002,0.4,0.02,0.008,26
서울,중랑구,2015070107,0.004,0.4,0.014,0.02,28
서울,강남구,2015070108,0.005,0.3,0.016,0.024,25
서울,강동구,2015070108,0.003,0.4,0.02,0.02,21
서울,강북구,2015070108,0.004,-999,0.021,0.012,-999
서울,강서구,2015070108,0.004,0.3,0.021,0.017,30
서울,관악구,2015070108,0.003,0.4,0.025,0.025,37
서울,광진구,2015070108,0.004,0.3,0.016,0.024,23
서울,구로구,2015070108,0.007,0.4,0.016,0.021,28
서울,금천구,2015070108,0.007,0.3,0.016,-999,39
서울,노원구,2015070108,0.005,0.2,0.022,0.014,25
서울,도봉구,2015070108,0.004,0.3,0.019,0.023,19
서울,동대문구,2015070108,0.005,0.2,0.02,0.019,18
서울,동작구,2015070108,0.005,0.4,0.025,0.024,30
서울,마포구,2015070108,0.003,0.3,0.023,0.015,29
서울,서대문구,2015070108,0.004,0.3,0.018,0.024,22
서울,서초구,2015070108,0.005,0.4,0.018,0.023,26
서울,성동구,2015070108,0.006,0.2,0.012,0.026,19
서울,성북구,2015070108,0.004,0.3,0.018,0.02,22
서울,송파구,2015070108,0.005,0.5,0.019,0.017,22
서울,양천구,2015070108,0.006,0.2,0.02,0.02,28
서울,영등포구,2015070108,0.005,0.4,0.018,0.024,27
서울,용산구,2015070108,0.005,0.4,0.012,0.029,26
서울,은평구,2015070108,0.003,0.3,0.02,0.02,20
서울,종로구,2015070108,0.006,0.3,0.019,0.02,29
서울,중구,2015070108,0.002,0.5,0.019,0.012,21
서울,중랑구,2015070108,0.005,0.4,0.013,0.025,23
서울,강남구,2015070109,0.005,0.3,0.023,0.026,27
서울,강동구,2015070109,0.004,0.4,0.027,0.021,23
서울,강북구,2015070109,0.004,-999,0.025,0.014,-999
서울,강서구,2015070109,0.005,0.2,0.029,0.014,26
서울,관악구,2015070109,0.003,0.4,0.033,0.022,36
서울,광진구,2015070109,0.004,0.3,0.021,0.024,29
서울,구로구,2015070109,0.006,0.4,0.026,0.017,33
서울,금천구,2015070109,0.006,0.3,0.016,-999,38
서울,노원구,2015070109,0.005,0.2,0.028,0.01,27
서울,도봉구,2015070109,0.003,0.3,0.031,0.016,21
서울,동대문구,2015070109,0.005,0.3,0.026,0.021,18
서울,동작구,2015070109,0.006,0.4,0.033,0.025,30
서울,마포구,2015070109,0.003,0.3,0.031,0.014,32
서울,서대문구,2015070109,0.004,0.2,0.023,0.025,26
서울,서초구,2015070109,0.005,0.4,0.022,0.026,32
서울,성동구,2015070109,0.006,0.2,0.019,0.027,25
서울,성북구,2015070109,0.004,0.3,0.025,0.017,34
서울,송파구,2015070109,0.005,0.5,0.023,0.017,28
서울,양천구,2015070109,0.005,0.2,0.029,0.015,34
서울,영등포구,2015070109,0.005,0.2,0.025,0.022,27
서울,용산구,2015070109,0.004,0.4,0.018,0.028,30
서울,은평구,2015070109,0.003,0.2,0.024,0.024,23
서울,종로구,2015070109,0.007,0.3,0.025,0.02,33
서울,중구,2015070109,0.002,0.5,0.026,0.013,38
서울,중랑구,2015070109,0.005,0.3,0.023,0.02,24
서울,강남구,2015070110,0.005,0.3,0.032,0.021,27
서울,강동구,2015070110,0.003,0.4,0.036,0.015,23
서울,강북구,2015070110,0.004,-999,0.03,0.012,-999
서울,강서구,2015070110,0.006,0.2,0.035,0.012,33
서울,관악구,2015070110,0.002,0.4,0.04,0.018,37
서울,광진구,2015070110,0.004,0.3,0.031,0.017,25
서울,구로구,2015070110,0.005,0.4,0.032,0.015,25
서울,금천구,2015070110,0.006,0.3,0.026,-999,39
서울,노원구,2015070110,0.005,0.2,0.034,0.007,24
서울,도봉구,2015070110,0.003,0.3,0.04,0.014,15
서울,동대문구,2015070110,0.005,0.2,0.04,0.013,18
서울,동작구,2015070110,0.005,0.4,0.04,0.022,29
서울,마포구,2015070110,0.003,0.3,0.04,0.012,28
서울,서대문구,2015070110,0.004,0.2,0.033,0.018,27
서울,서초구,2015070110,0.004,0.4,0.028,0.023,34
서울,성동구,2015070110,0.006,0.2,0.032,0.019,24
서울,성북구,2015070110,0.004,0.3,0.039,0.012,22
서울,송파구,2015070110,0.005,0.5,0.029,0.017,29
서울,양천구,2015070110,0.005,0.2,0.035,0.012,28
서울,영등포구,2015070110,0.004,0.4,0.031,0.023,27
서울,용산구,2015070110,0.004,0.4,0.028,0.021,32
서울,은평구,2015070110,0.003,0.2,0.03,0.021,22
서울,종로구,2015070110,0.005,0.3,0.034,0.017,32
서울,중구,2015070110,0.002,0.4,0.04,0.007,22
서울,중랑구,2015070110,0.005,0.3,0.031,0.018,23
서울,강남구,2015070111,0.005,0.3,0.039,0.018,24
서울,강동구,2015070111,0.004,0.3,0.042,0.014,20
서울,강북구,2015070111,0.004,-999,0.035,0.01,-999
서울,강서구,2015070111,0.005,0.3,0.043,0.01,30
서울,관악구,2015070111,0.002,0.4,0.045,0.018,34
서울,광진구,2015070111,0.004,0.3,0.037,0.017,27
서울,구로구,2015070111,0.004,0.4,0.039,0.013,33
서울,노원구,2015070111,0.005,0.2,0.036,0.007,24
서울,도봉구,2015070111,0.003,0.2,0.045,0.013,18
서울,동대문구,2015070111,0.004,0.3,0.049,0.012,23
서울,동작구,2015070111,0.005,0.4,0.046,0.021,36
서울,마포구,2015070111,0.003,0.3,0.05,0.007,25
서울,서대문구,2015070111,0.003,0.5,0.041,0.017,21
서울,서초구,2015070111,0.004,0.4,0.035,0.02,32
서울,성동구,2015070111,0.006,0.2,0.039,0.018,26
서울,성북구,2015070111,0.004,0.3,0.047,0.012,31
서울,송파구,2015070111,0.005,0.5,0.041,0.011,24
서울,양천구,2015070111,0.005,0.2,0.04,0.012,28
서울,영등포구,2015070111,0.004,0.2,0.043,0.021,27
서울,용산구,2015070111,0.005,0.4,0.038,0.018,27
서울,은평구,2015070111,0.003,0.2,0.04,0.017,16
서울,종로구,2015070111,0.006,0.3,0.042,0.015,31
서울,중구,2015070111,0.002,0.4,0.047,0.007,20
서울,중랑구,2015070111,0.004,0.3,0.041,0.012,20
서울,강남구,2015070112,0.005,0.3,0.048,0.019,23
서울,강동구,2015070112,0.003,0.4,0.05,0.014,23
서울,강북구,2015070112,0.005,-999,0.037,0.011,-999
서울,강서구,2015070112,0.004,0.2,0.052,0.01,23
서울,관악구,2015070112,0.002,0.4,0.057,0.016,31
서울,광진구,2015070112,0.004,0.2,0.046,0.016,25
서울,구로구,2015070112,0.005,0.3,0.05,0.012,35
서울,노원구,2015070112,0.006,0.2,0.038,0.007,18
서울,도봉구,2015070112,0.003,0.2,0.049,0.014,12
서울,동대문구,2015070112,0.005,0.3,0.054,0.015,16
서울,동작구,2015070112,0.005,0.4,0.058,0.017,26
서울,마포구,2015070112,0.003,0.3,0.06,0.008,25
서울,서대문구,2015070112,0.004,0.4,0.047,0.016,14
서울,서초구,2015070112,0.004,0.4,0.041,0.023,33
서울,성동구,2015070112,0.006,0.2,0.048,0.018,28
서울,성북구,2015070112,0.004,0.2,0.054,0.011,21
서울,송파구,2015070112,0.005,0.5,0.051,0.011,27
서울,양천구,2015070112,0.005,0.2,0.049,0.012,25
서울,영등포구,2015070112,0.004,0.5,0.058,0.019,23
서울,용산구,2015070112,0.004,0.4,0.045,0.019,24
서울,은평구,2015070112,0.004,0.2,0.044,0.016,13
서울,종로구,2015070112,0.006,0.3,0.049,0.015,23
서울,중구,2015070112,0.002,0.4,0.054,0.006,24
서울,중랑구,2015070112,0.004,0.3,0.042,0.019,12
서울,강남구,2015070113,0.006,0.3,0.056,0.019,25
서울,강동구,2015070113,0.003,0.3,0.057,0.014,21
서울,강북구,2015070113,0.004,0.2,0.041,0.014,20
서울,강서구,2015070113,0.006,0.2,0.052,0.008,21
서울,관악구,2015070113,0.002,0.4,0.057,0.016,30
서울,광진구,2015070113,0.004,0.2,0.054,0.015,30
서울,구로구,2015070113,0.004,0.3,0.05,0.012,23
서울,금천구,2015070113,0.006,0.3,0.039,0.013,22
서울,노원구,2015070113,0.005,0.3,0.041,0.01,20
서울,도봉구,2015070113,0.003,0.2,0.054,0.013,14
서울,동대문구,2015070113,0.005,0.2,0.062,0.014,19
서울,동작구,2015070113,0.004,0.4,0.06,0.018,29
서울,마포구,2015070113,0.003,0.3,0.064,0.012,26
서울,서대문구,2015070113,0.004,0.2,0.054,0.017,21
서울,서초구,2015070113,0.005,0.4,0.055,0.014,29
서울,성동구,2015070113,0.006,0.2,0.058,0.017,26
서울,성북구,2015070113,0.004,0.2,0.064,0.012,28
서울,송파구,2015070113,0.005,0.4,0.062,0.011,25
서울,양천구,2015070113,0.007,0.2,0.05,0.013,25
서울,영등포구,2015070113,0.005,0.6,0.055,0.018,20
서울,용산구,2015070113,0.005,0.4,0.052,0.019,29
서울,은평구,2015070113,0.003,0.2,0.051,0.018,21
서울,종로구,2015070113,0.006,0.3,0.056,0.018,-999
서울,중구,2015070113,0.003,0.4,0.061,0.009,24
서울,중랑구,2015070113,0.005,0.3,0.054,0.015,21
서울,강남구,2015070114,0.005,0.3,0.051,0.02,26
서울,강동구,2015070114,0.004,0.3,0.055,0.019,28
서울,강북구,2015070114,0.005,0.2,0.045,0.009,25
서울,강서구,2015070114,0.005,0.2,0.051,0.01,21
서울,관악구,2015070114,0.002,0.4,0.056,0.014,30
서울,광진구,2015070114,0.004,0.3,0.054,0.019,36
서울,구로구,2015070114,0.005,0.4,0.049,0.013,25
서울,금천구,2015070114,0.006,0.3,0.042,0.012,21
서울,노원구,2015070114,0.005,0.2,0.043,0.01,30
서울,도봉구,2015070114,0.004,0.2,0.057,0.015,24
서울,동대문구,2015070114,0.005,0.3,0.059,0.015,26
서울,마포구,2015070114,0.003,0.3,0.059,0.012,26
서울,서대문구,2015070114,0.004,0.2,0.05,0.016,25
서울,서초구,2015070114,0.005,0.4,0.053,0.014,28
서울,성동구,2015070114,0.006,0.2,0.053,0.021,26
서울,성북구,2015070114,0.004,0.3,0.063,0.015,34
서울,송파구,2015070114,0.005,0.5,0.059,0.012,31
서울,양천구,2015070114,0.005,0.3,0.052,0.013,28
서울,영등포구,2015070114,0.005,0.7,0.058,0.018,33
서울,용산구,2015070114,0.003,0.4,0.047,0.022,29
서울,은평구,2015070114,0.003,0.2,0.045,0.016,25
서울,종로구,2015070114,0.007,0.3,0.053,0.018,47
서울,중구,2015070114,0.002,0.4,0.057,0.008,30
서울,중랑구,2015070114,0.004,0.3,0.05,0.022,29
서울,강남구,2015070115,0.005,0.3,0.052,0.018,-999
서울,강동구,2015070115,0.004,0.4,0.052,0.019,36
서울,강북구,2015070115,0.004,0.2,0.041,0.011,27
서울,강서구,2015070115,0.004,0.3,0.053,0.014,35
서울,관악구,2015070115,0.002,0.4,0.06,0.015,37
서울,광진구,2015070115,0.004,0.3,0.051,0.017,38
서울,구로구,2015070115,0.005,0.4,0.054,0.012,29
서울,금천구,2015070115,0.006,0.3,0.047,0.012,34
서울,노원구,2015070115,0.006,0.2,0.04,0.011,30
서울,도봉구,2015070115,0.004,0.3,0.053,0.015,25
서울,동대문구,2015070115,0.005,0.3,0.057,0.018,24
서울,마포구,2015070115,0.003,0.4,0.057,0.015,32
서울,서대문구,2015070115,0.004,0.3,0.047,0.019,18
서울,서초구,2015070115,0.005,0.4,0.055,0.013,22
서울,성동구,2015070115,0.006,0.2,0.052,0.02,27
서울,성북구,2015070115,0.004,0.3,0.058,0.013,28
서울,송파구,2015070115,0.005,0.4,0.057,0.012,28
서울,양천구,2015070115,0.006,0.3,0.053,0.015,34
서울,영등포구,2015070115,-999,-999,-999,-999,32
서울,용산구,2015070115,0.005,0.5,0.046,0.026,30
서울,은평구,2015070115,0.003,0.2,0.045,0.017,22
서울,종로구,2015070115,0.007,0.3,0.051,0.019,27
서울,중구,2015070115,0.003,0.5,0.055,0.012,29
서울,중랑구,2015070115,0.005,0.3,0.043,0.027,29
서울,강남구,2015070116,0.005,0.4,0.052,0.021,-999
서울,강동구,2015070116,-999,-999,-999,-999,32
서울,강북구,2015070116,0.004,0.2,0.043,0.011,21
서울,강서구,2015070116,0.005,0.3,0.054,0.016,39
서울,관악구,2015070116,0.003,0.4,0.059,0.017,43
서울,광진구,2015070116,0.004,0.3,0.052,0.018,54
서울,구로구,2015070116,0.005,0.4,0.053,0.013,30
서울,금천구,2015070116,0.007,0.4,0.047,0.014,41
서울,노원구,2015070116,0.006,0.2,0.042,0.01,35
서울,도봉구,2015070116,0.004,0.3,0.054,0.015,25
서울,동대문구,2015070116,0.006,0.3,0.062,0.019,37
서울,동작구,2015070116,0.005,0.4,0.064,0.017,44
서울,마포구,2015070116,0.003,0.4,0.06,0.014,38
서울,서대문구,2015070116,0.005,0.3,0.051,0.022,36
서울,서초구,2015070116,0.005,0.5,0.056,0.014,27
서울,성동구,2015070116,0.006,0.3,0.052,0.022,34
서울,성북구,2015070116,0.005,0.4,0.058,0.02,40
서울,송파구,2015070116,0.005,0.5,0.06,0.012,26
서울,양천구,2015070116,0.006,0.3,0.053,0.015,35
서울,영등포구,2015070116,-999,-999,-999,-999,34
서울,용산구,2015070116,0.005,0.5,0.049,0.024,40
서울,은평구,2015070116,0.004,0.3,0.046,0.023,29
서울,종로구,2015070116,0.006,0.4,0.05,0.029,43
서울,중구,2015070116,0.004,0.6,0.054,0.017,39
서울,중랑구,2015070116,0.004,0.4,0.048,0.025,33
서울,강남구,2015070117,0.006,0.4,0.048,0.021,-999
서울,강동구,2015070117,-999,-999,-999,-999,39
서울,강북구,2015070117,0.006,0.3,0.042,0.01,29
서울,강서구,2015070117,0.005,0.3,0.049,0.014,44
서울,관악구,2015070117,0.003,0.5,0.055,0.017,40
서울,광진구,2015070117,0.005,0.4,0.049,0.02,28
서울,구로구,2015070117,0.005,0.5,0.049,0.013,41
서울,금천구,2015070117,0.006,0.3,0.042,0.014,33
서울,노원구,2015070117,0.007,0.2,0.039,0.012,32
서울,도봉구,2015070117,0.005,0.3,0.054,0.015,29
서울,동대문구,2015070117,0.006,0.4,0.055,0.021,34
서울,동작구,2015070117,0.006,0.5,0.061,0.015,31
서울,마포구,2015070117,0.003,0.4,0.053,0.009,36
서울,서대문구,2015070117,0.005,0.4,0.045,0.02,31
서울,서초구,2015070117,0.006,0.5,0.051,0.014,36
서울,성동구,2015070117,0.007,0.3,0.05,0.023,33
서울,성북구,2015070117,0.005,0.4,0.057,0.015,47
서울,송파구,2015070117,0.006,0.6,0.055,0.014,32
서울,양천구,2015070117,0.008,0.4,0.05,0.015,37
서울,영등포구,2015070117,0.006,0.1,0.058,0.02,34
서울,용산구,2015070117,0.005,0.5,0.046,0.024,35
서울,은평구,2015070117,0.004,0.3,0.043,0.021,38
서울,종로구,2015070117,0.007,0.4,0.048,0.024,43
서울,중구,2015070117,0.004,0.5,0.053,0.013,47
서울,중랑구,2015070117,0.006,0.4,0.043,0.031,40
서울,강남구,2015070118,0.006,0.4,0.044,0.019,-999
서울,강동구,2015070118,0.004,0.4,0.04,0.023,33
서울,강북구,2015070118,0.005,0.2,0.037,0.012,19
서울,강서구,2015070118,0.006,0.3,0.045,0.016,47
서울,관악구,2015070118,0.003,0.5,0.053,0.016,33
서울,광진구,2015070118,0.005,0.4,0.044,0.02,59
서울,구로구,2015070118,0.005,0.4,0.048,0.011,36
서울,금천구,2015070118,0.006,0.3,0.041,0.015,27
서울,노원구,2015070118,0.006,0.2,0.036,0.012,30
서울,도봉구,2015070118,0.005,0.2,0.051,0.015,26
서울,동대문구,2015070118,0.007,0.4,0.051,0.023,30
서울,동작구,2015070118,0.006,0.5,0.057,0.015,24
서울,마포구,2015070118,0.003,0.4,0.052,0.01,31
서울,서대문구,2015070118,0.006,0.2,0.043,0.024,33
서울,서초구,2015070118,0.005,0.5,0.049,0.012,26
서울,성동구,2015070118,0.007,0.3,0.046,0.021,35
서울,성북구,2015070118,0.005,0.4,0.051,0.017,35
서울,송파구,2015070118,0.005,0.5,0.049,0.014,34
서울,양천구,2015070118,0.006,0.3,0.048,0.014,30
서울,영등포구,2015070118,0.006,0.6,0.051,0.019,36
서울,용산구,2015070118,0.006,0.5,0.044,0.021,30
서울,은평구,2015070118,0.004,0.3,0.047,0.018,27
서울,종로구,2015070118,0.007,0.4,0.045,0.026,36
서울,중구,2015070118,0.004,0.6,0.049,0.014,33
서울,중랑구,2015070118,0.006,0.4,0.043,0.024,37
서울,강남구,2015070119,0.005,0.3,0.043,0.018,-999
서울,강동구,2015070119,0.004,0.4,0.039,0.021,25
서울,강북구,2015070119,0.005,0.2,0.044,0.011,23
서울,강서구,2015070119,0.005,0.2,0.051,0.016,48
서울,관악구,2015070119,0.003,0.4,0.054,0.017,35
서울,광진구,2015070119,0.005,0.3,0.041,0.02,36
서울,구로구,2015070119,0.006,0.4,0.053,0.012,27
서울,금천구,2015070119,0.005,0.3,0.041,0.013,33
서울,노원구,2015070119,0.006,0.2,0.038,0.015,31
서울,도봉구,2015070119,0.005,0.3,0.052,0.018,26
서울,동대문구,2015070119,0.006,0.3,0.049,0.022,30
서울,동작구,2015070119,0.007,0.4,0.059,0.014,26
서울,마포구,2015070119,0.003,0.4,0.052,0.014,29
서울,서대문구,2015070119,0.006,0.3,0.045,0.023,37
서울,서초구,2015070119,0.005,0.4,0.047,0.013,27
서울,성동구,2015070119,0.007,0.2,0.045,0.021,31
