지역,측정소명,측정일시,SO2,CO,O3,NO2,PM10
서울,노원구,2015040103,0.005,0.4,0.021,0.021,51
서울,도봉구,2015040103,0.004,0.6,0.024,0.024,27
서울,동대문구,2015040103,0.006,0.8,0.009,0.04,37
서울,동작구,2015040103,0.006,0.6,0.007,0.035,48
서울,마포구,2015040103,0.002,0.7,0.015,0.022,31
서울,서대문구,2015040103,0.003,0.2,0.012,0.031,45
서울,서초구,2015040103,0.004,0.8,0.011,0.03,42
서울,성동구,2015040103,0.004,0.9,0.014,0.031,36
서울,성북구,2015040103,0.005,0.7,0.016,0.027,39
서울,송파구,2015040103,0.004,0.8,0.021,0.027,36
서울,양천구,2015040103,0.005,0.6,0.007,0.038,57
서울,영등포구,2015040103,0.004,1,-999,0.026,50
서울,용산구,2015040103,0.004,0.6,0.013,0.029,32
서울,은평구,2015040103,0.003,0.6,0.011,0.024,63
서울,종로구,2015040103,0.006,0.5,0.012,0.033,34
서울,중구,2015040103,0.004,0.7,0.022,0.027,31
서울,중랑구,2015040103,-999,-999,-999,-999,-999
서울,강남구,2015040104,0.004,0.6,0.014,0.034,40
서울,강동구,2015040104,0.005,0.6,0.017,0.022,36
서울,강북구,2015040104,0.005,0.4,0.019,0.016,38
서울,강서구,2015040104,0.005,0.4,0.011,0.024,35
서울,관악구,2015040104,0.003,0.9,0.014,0.031,43
서울,광진구,2015040104,0.004,0.8,0.022,0.025,32
서울,구로구,2015040104,0.002,0.7,0.019,0.022,38
서울,금천구,2015040104,0.006,0.7,0.016,0.021,32
서울,노원구,2015040104,0.006,0.5,0.022,0.017,37
서울,도봉구,2015040104,0.004,0.6,0.023,0.022,30
서울,동대문구,2015040104,0.005,0.7,0.018,0.024,39
서울,동작구,2015040104,0.005,0.6,0.004,0.036,40
서울,마포구,2015040104,0.002,0.7,0.016,0.017,32
서울,서대문구,2015040104,0.003,0.3,0.012,0.029,41
서울,서초구,2015040104,0.004,0.8,0.005,0.033,40
서울,성동구,2015040104,0.004,0.8,0.021,0.022,36
서울,성북구,2015040104,0.005,0.7,0.019,0.021,34
서울,송파구,2015040104,0.004,0.8,0.018,0.027,38
서울,양천구,2015040104,0.006,0.5,0.01,0.028,48
서울,영등포구,2015040104,-999,1,-999,0.019,44
서울,용산구,2015040104,0.004,0.6,0.014,0.027,30
서울,은평구,2015040104,0.003,0.7,0.012,0.019,63
서울,종로구,2015040104,0.006,0.4,0.02,0.02,31
서울,중구,2015040104,0.004,0.7,0.023,0.021,28
서울,중랑구,2015040104,-999,-999,-999,-999,-999
서울,강남구,2015040105,0.004,0.5,0.02,0.024,34
서울,강동구,2015040105,0.004,0.6,0.017,0.018,35
서울,강북구,2015040105,0.004,0.4,0.014,0.019,43
서울,강서구,2015040105,0.005,0.4,0.012,0.021,40
서울,관악구,2015040105,0.003,0.9,0.01,0.024,51
서울,광진구,2015040105,0.004,0.7,0.025,0.02,24
서울,구로구,2015040105,0.002,0.7,0.016,0.02,37
서울,금천구,2015040105,0.006,0.7,0.012,0.02,34
서울,노원구,2015040105,0.005,0.5,0.021,0.018,42
서울,도봉구,2015040105,0.004,0.7,0.018,0.026,45
서울,동대문구,2015040105,0.006,0.7,0.016,0.022,32
서울,동작구,2015040105,0.005,0.6,0.004,0.033,41
서울,마포구,2015040105,0.002,0.6,0.022,0.013,34
서울,서대문구,2015040105,0.003,0.4,0.015,0.022,30
서울,서초구,2015040105,0.004,0.7,0.006,0.029,50
서울,성동구,2015040105,0.004,0.8,0.018,0.022,29
서울,성북구,2015040105,0.005,0.7,0.015,0.024,35
서울,송파구,2015040105,0.004,0.7,0.018,0.023,35
서울,양천구,2015040105,0.006,0.5,0.011,0.025,31
서울,영등포구,2015040105,-999,0.9,-999,0.02,34
서울,용산구,2015040105,0.004,0.5,0.02,0.016,29
서울,은평구,2015040105,0.003,0.6,0.014,0.017,51
서울,종로구,2015040105,0.007,0.4,0.019,0.019,29
서울,중구,2015040105,0.004,0.7,0.019,0.026,22
서울,중랑구,2015040105,-999,-999,-999,-999,-999
서울,강남구,2015040106,0.004,0.5,0.025,0.02,27
서울,강동구,2015040106,0.004,0.5,0.02,0.016,29
서울,강북구,2015040106,0.004,0.3,0.02,0.017,40
서울,강서구,2015040106,0.005,0.4,0.007,0.029,34
서울,관악구,2015040106,0.003,0.8,0.016,0.021,37
서울,광진구,2015040106,0.004,0.7,0.025,0.019,27
서울,구로구,2015040106,0.002,0.8,0.006,0.03,28
서울,금천구,2015040106,0.006,0.7,0.014,0.021,29
서울,노원구,2015040106,0.006,0.4,0.025,0.017,36
서울,도봉구,2015040106,0.004,0.5,0.025,0.021,35
서울,동대문구,2015040106,0.005,0.6,0.014,0.027,29
서울,동작구,2015040106,0.006,0.6,0.006,0.031,30
서울,마포구,2015040106,0.002,0.6,0.026,0.013,25
서울,서대문구,2015040106,0.003,1,0.011,0.031,31
서울,서초구,2015040106,0.004,0.8,0.006,0.029,28
서울,성동구,2015040106,0.004,0.8,0.016,0.026,27
서울,성북구,2015040106,0.005,0.6,0.02,0.022,35
서울,송파구,2015040106,0.004,0.7,0.02,0.023,33
서울,양천구,2015040106,0.005,0.5,0.009,0.028,30
서울,영등포구,2015040106,-999,0.8,-999,0.028,37
서울,용산구,2015040106,0.004,0.5,0.018,0.018,26
서울,은평구,2015040106,0.004,0.6,0.015,0.018,32
서울,종로구,2015040106,0.006,0.4,0.019,0.02,32
서울,중구,2015040106,0.004,0.6,0.018,0.025,29
서울,중랑구,2015040106,-999,-999,-999,-999,-999
서울,강남구,2015040107,0.004,0.5,0.01,0.037,35
서울,강동구,2015040107,0.005,0.5,0.013,0.028,36
서울,강북구,2015040107,0.005,0.3,0.02,0.024,45
서울,강서구,2015040107,0.004,0.4,0.006,0.036,31
서울,관악구,2015040107,0.003,0.7,0.01,0.034,32
서울,광진구,2015040107,0.004,0.7,0.02,0.025,29
서울,구로구,2015040107,0.002,0.7,0.004,0.034,36
서울,금천구,2015040107,0.006,0.7,0.011,0.024,27
서울,노원구,2015040107,0.005,0.3,0.027,0.02,38
서울,도봉구,2015040107,0.004,0.5,0.028,0.023,40
서울,동대문구,2015040107,0.005,0.5,0.017,0.032,32
서울,동작구,2015040107,0.006,0.6,0.005,0.035,32
서울,마포구,2015040107,0.002,0.6,0.017,0.021,31
서울,서대문구,2015040107,0.003,0.4,0.007,0.036,29
서울,서초구,2015040107,0.004,0.7,0.005,0.033,30
서울,성동구,2015040107,0.004,0.7,0.017,0.029,33
서울,성북구,2015040107,0.005,0.5,0.022,0.026,39
서울,송파구,2015040107,0.004,0.7,0.015,0.029,37
서울,양천구,2015040107,0.005,0.4,0.003,0.043,33
서울,영등포구,2015040107,-999,0.8,-999,0.029,34
서울,용산구,2015040107,0.004,0.5,0.019,0.022,34
서울,은평구,2015040107,0.003,0.6,0.012,0.022,35
서울,종로구,2015040107,0.006,0.3,0.019,0.025,38
서울,중구,2015040107,0.004,0.6,0.023,0.025,35
서울,중랑구,2015040107,-999,-999,-999,-999,-999
서울,강남구,2015040108,0.004,0.4,0.022,0.033,35
서울,강동구,2015040108,0.004,0.5,0.029,0.023,27
서울,강북구,2015040108,0.004,0.3,0.018,0.032,45
서울,강서구,2015040108,0.005,0.4,0.007,0.04,30
서울,관악구,2015040108,0.003,0.7,0.013,0.029,27
서울,광진구,2015040108,0.004,0.6,0.029,0.024,24
서울,구로구,2015040108,0.002,0.7,0.003,0.037,32
서울,금천구,2015040108,0.005,0.7,0.011,0.029,32
서울,노원구,2015040108,0.005,0.3,0.033,0.015,40
서울,도봉구,2015040108,0.004,0.5,0.027,0.027,41
서울,동대문구,2015040108,0.005,0.6,0.011,0.045,35
서울,동작구,2015040108,0.007,0.6,0.003,0.046,31
서울,마포구,2015040108,0.002,0.5,0.023,0.024,29
서울,서대문구,2015040108,0.003,0.3,0.019,0.028,28
서울,서초구,2015040108,0.004,0.7,0.005,0.038,28
서울,성동구,2015040108,0.004,0.7,0.019,0.033,35
서울,성북구,2015040108,0.005,0.5,0.019,0.033,40
서울,송파구,2015040108,0.004,0.6,0.025,0.026,35
서울,양천구,2015040108,0.005,0.4,0.005,0.047,32
서울,영등포구,2015040108,-999,0.8,-999,0.031,36
서울,용산구,2015040108,0.005,0.4,0.015,0.032,35
서울,은평구,2015040108,0.003,0.5,0.021,0.02,24
서울,종로구,2015040108,0.006,0.4,0.015,0.034,41
서울,중구,2015040108,0.004,0.6,0.017,0.037,34
서울,중랑구,2015040108,-999,-999,-999,-999,-999
서울,강남구,2015040109,0.004,0.4,0.042,0.024,-999
서울,강동구,2015040109,0.004,0.5,0.04,0.016,11
서울,강북구,2015040109,0.004,0.3,0.02,0.03,38
서울,강서구,2015040109,0.005,0.4,0.003,0.047,45
서울,관악구,2015040109,0.003,0.6,0.021,0.026,22
서울,광진구,2015040109,0.004,0.6,0.041,0.02,7
서울,구로구,2015040109,0.002,0.6,0.017,0.035,32
서울,금천구,2015040109,0.005,0.6,0.02,0.027,25
서울,노원구,2015040109,0.005,0.4,0.032,0.018,32
서울,도봉구,2015040109,0.004,0.5,0.027,0.028,32
서울,동대문구,2015040109,0.005,0.6,0.013,0.045,36
서울,동작구,2015040109,0.005,0.5,0.028,0.032,21
서울,마포구,2015040109,0.002,0.5,0.026,0.021,36
서울,서대문구,2015040109,0.003,0.3,0.033,0.014,23
서울,서초구,2015040109,0.004,0.6,0.019,0.029,24
서울,성동구,2015040109,0.004,0.6,0.035,0.026,18
서울,성북구,2015040109,0.005,0.5,0.02,0.035,33
서울,송파구,2015040109,0.003,0.6,0.037,0.022,12
서울,양천구,2015040109,0.005,0.4,0.006,0.051,40
서울,영등포구,2015040109,-999,0.8,-999,0.031,34
서울,용산구,2015040109,0.005,0.4,0.021,0.031,31
서울,은평구,2015040109,0.003,0.5,0.021,0.023,20
서울,종로구,2015040109,0.005,0.4,0.017,0.036,37
서울,중구,2015040109,0.004,0.6,0.015,0.046,37
서울,중랑구,2015040109,-999,-999,-999,-999,-999
서울,강남구,2015040110,0.004,0.4,0.038,0.025,-999
서울,강동구,2015040110,0.004,0.4,0.042,0.012,7
서울,강북구,2015040110,0.004,0.3,0.015,0.036,16
서울,강서구,2015040110,0.005,0.4,0.019,0.034,45
서울,관악구,2015040110,0.003,0.6,0.033,0.028,4
서울,광진구,2015040110,0.004,0.5,0.038,0.018,4
서울,구로구,2015040110,0.002,0.5,0.036,0.024,45
서울,금천구,2015040110,0.006,0.6,0.035,0.014,3
서울,노원구,2015040110,0.005,0.4,0.033,0.018,21
서울,도봉구,2015040110,0.004,0.6,0.028,0.027,18
서울,동대문구,2015040110,0.006,0.5,0.027,0.032,15
서울,동작구,2015040110,0.005,0.4,0.036,0.024,2
서울,마포구,2015040110,0.002,0.5,0.025,0.022,29
서울,서대문구,2015040110,0.004,0.3,0.031,0.019,12
서울,서초구,2015040110,0.004,0.6,0.031,0.018,1
서울,성동구,2015040110,0.004,0.6,0.04,0.02,7
서울,성북구,2015040110,0.005,0.5,0.021,0.036,21
서울,송파구,2015040110,0.004,0.6,0.037,0.019,9
서울,양천구,2015040110,0.005,0.4,0.016,0.043,32
서울,영등포구,2015040110,-999,0.8,-999,0.027,34
서울,용산구,2015040110,0.004,0.4,0.036,0.017,13
서울,은평구,2015040110,0.004,0.5,0.03,0.016,11
서울,종로구,2015040110,0.007,0.3,0.027,0.027,19
서울,중구,2015040110,0.004,0.7,0.013,0.051,29
서울,강남구,2015040111,0.004,0.3,0.038,0.02,-999
서울,강동구,2015040111,0.004,0.4,0.042,0.01,8
서울,강북구,2015040111,0.004,0.3,0.02,0.03,22
서울,강서구,2015040111,0.004,0.3,0.029,0.027,26
서울,관악구,2015040111,0.003,0.5,0.036,0.018,2
서울,광진구,2015040111,0.004,0.5,0.038,0.014,4
서울,구로구,2015040111,0.002,0.5,0.036,0.022,23
서울,금천구,2015040111,0.006,0.6,0.032,0.014,5
서울,노원구,2015040111,0.005,0.3,0.036,0.016,11
서울,도봉구,2015040111,0.005,0.6,0.031,0.022,17
서울,동대문구,2015040111,0.006,0.4,0.033,0.022,2
서울,동작구,2015040111,0.006,0.4,0.036,0.02,2
서울,마포구,2015040111,0.003,0.4,0.034,0.017,6
서울,서대문구,2015040111,0.004,0.3,0.034,0.018,11
서울,서초구,2015040111,0.004,0.6,0.034,0.013,6
서울,성동구,2015040111,0.004,0.5,0.04,0.016,8
서울,성북구,2015040111,0.005,0.4,0.03,0.026,14
서울,송파구,2015040111,0.004,0.5,0.038,0.016,12
서울,양천구,2015040111,0.005,0.3,0.028,0.028,4
서울,영등포구,2015040111,-999,0.7,-999,0.019,16
서울,용산구,2015040111,0.004,0.3,0.037,0.015,4
서울,은평구,2015040111,0.003,0.4,0.028,0.017,9
서울,종로구,2015040111,0.006,0.3,0.029,0.023,7
서울,중구,2015040111,0.004,0.6,0.019,0.042,16
서울,중랑구,2015040111,-999,-999,-999,-999,-999
서울,강남구,2015040112,0.004,0.3,0.037,0.019,-999
서울,강동구,2015040112,0.005,0.4,0.041,0.01,9
서울,강서구,2015040112,0.004,0.2,0.037,0.018,-999
서울,관악구,2015040112,0.003,0.5,0.037,0.015,5
서울,광진구,2015040112,0.005,0.4,0.038,0.012,5
서울,구로구,2015040112,0.002,0.4,0.042,0.014,18
서울,금천구,2015040112,0.005,0.6,0.032,0.012,5
서울,노원구,2015040112,0.006,0.3,0.037,0.012,4
서울,도봉구,2015040112,0.005,0.6,0.035,0.016,2
서울,동대문구,2015040112,0.006,0.4,0.035,0.018,6
서울,동작구,2015040112,0.006,0.4,0.035,0.02,7
서울,마포구,2015040112,0.003,0.4,0.04,0.014,11
서울,서대문구,2015040112,0.004,0.2,0.037,0.012,5
서울,서초구,2015040112,0.004,0.5,0.034,0.01,6
서울,성동구,2015040112,0.004,0.5,0.042,0.013,13
서울,성북구,2015040112,0.005,0.4,0.033,0.023,12
서울,송파구,2015040112,0.004,0.5,0.038,0.012,9
서울,양천구,2015040112,0.005,0.2,0.031,0.022,7
서울,영등포구,2015040112,-999,0.6,-999,0.014,18
서울,용산구,2015040112,0.004,0.3,0.037,0.013,1
서울,은평구,2015040112,0.004,0.4,0.031,0.013,3
서울,종로구,2015040112,0.006,0.3,0.03,0.021,11
서울,중구,2015040112,0.004,0.5,0.023,0.034,16
서울,중랑구,2015040112,-999,-999,-999,-999,-999
서울,강남구,2015040113,0.004,0.3,0.04,0.018,-999
서울,강동구,2015040113,0.005,0.4,0.042,0.009,7
서울,강북구,2015040113,0.004,0.2,0.037,0.008,19
서울,강서구,2015040113,0.005,0.3,0.036,0.017,11
서울,관악구,2015040113,0.003,0.4,0.04,0.015,4
서울,광진구,2015040113,0.005,0.4,0.039,0.01,8
서울,구로구,2015040113,0.002,0.4,0.045,0.012,17
서울,금천구,2015040113,0.005,0.6,0.033,0.011,4
서울,노원구,2015040113,0.005,0.2,0.039,0.009,3
서울,도봉구,2015040113,0.006,0.4,0.037,0.014,4
서울,동대문구,2015040113,0.006,0.4,0.036,0.016,5
서울,동작구,2015040113,0.005,0.4,0.037,0.018,6
서울,마포구,2015040113,0.003,0.4,0.043,0.011,11
서울,서대문구,2015040113,0.005,0.2,0.033,0.013,3
서울,서초구,2015040113,0.004,0.5,0.034,0.01,3
서울,성동구,2015040113,0.004,0.5,0.044,0.012,12
서울,성북구,2015040113,0.006,0.4,0.032,0.022,14
서울,송파구,2015040113,0.004,0.4,0.04,0.01,10
서울,양천구,2015040113,0.006,0.2,0.036,0.018,12
서울,영등포구,2015040113,-999,0.7,-999,0.013,3
서울,용산구,2015040113,0.005,0.2,0.037,0.012,5
서울,은평구,2015040113,0.003,0.4,0.034,0.01,5
서울,종로구,2015040113,0.006,0.2,0.036,0.014,15
서울,중구,2015040113,0.005,0.4,0.032,0.024,19
서울,중랑구,2015040113,-999,-999,-999,-999,-999
서울,강남구,2015040114,0.004,0.3,0.04,0.019,-999
서울,강동구,2015040114,0.005,0.4,0.044,0.009,5
서울,강북구,2015040114,0.005,0.2,0.035,0.01,2
서울,강서구,2015040114,0.005,0.2,0.041,0.015,15
서울,관악구,2015040114,0.003,0.4,0.04,0.014,2
서울,광진구,2015040114,0.005,0.4,0.04,0.011,8
서울,구로구,2015040114,0.003,0.4,0.045,0.014,15
서울,금천구,2015040114,0.006,0.5,0.034,0.011,10
서울,노원구,2015040114,0.004,0.2,0.041,0.01,10
서울,도봉구,2015040114,0.006,0.3,0.04,0.012,9
서울,동대문구,2015040114,0.006,0.3,0.039,0.015,8
서울,동작구,2015040114,0.006,0.4,0.04,0.017,8
서울,마포구,2015040114,0.003,0.3,0.046,0.011,15
서울,서대문구,2015040114,0.005,0.2,0.037,0.011,11
서울,서초구,2015040114,0.004,0.5,0.036,0.01,9
서울,성동구,2015040114,0.004,0.5,0.042,0.015,7
서울,성북구,2015040114,0.005,0.4,0.037,0.018,12
서울,송파구,2015040114,0.004,0.4,0.043,0.008,13
서울,양천구,2015040114,0.006,0.2,0.036,0.019,12
서울,영등포구,2015040114,-999,0.6,-999,0.013,-999
서울,용산구,2015040114,0.004,0.2,0.038,0.011,7
서울,은평구,2015040114,0.003,0.4,0.033,0.013,4
서울,종로구,2015040114,0.006,0.2,0.035,0.017,8
서울,중구,2015040114,0.004,0.4,0.034,0.025,15
서울,중랑구,2015040114,-999,-999,-999,-999,-999
서울,강남구,2015040115,0.005,0.3,0.04,0.017,-999
서울,강동구,2015040115,0.005,0.4,0.043,0.011,8
서울,강북구,2015040115,0.004,0.2,0.036,0.011,10
서울,강서구,2015040115,0.005,0.2,0.043,0.016,10
서울,관악구,2015040115,0.003,0.4,0.042,0.013,9
서울,광진구,2015040115,0.005,0.4,0.042,0.01,9
서울,구로구,2015040115,0.003,0.4,0.044,0.015,-999
서울,금천구,2015040115,0.006,0.5,0.035,0.012,13
서울,노원구,2015040115,0.006,0.2,0.041,0.009,9
서울,도봉구,2015040115,0.006,0.3,0.042,0.012,7
서울,동대문구,2015040115,0.006,0.4,0.039,0.016,10
서울,동작구,2015040115,0.005,0.4,0.039,0.019,9
서울,마포구,2015040115,0.003,0.3,0.048,0.008,16
서울,서대문구,2015040115,0.004,0.3,0.039,0.012,10
서울,서초구,2015040115,0.004,0.4,0.037,0.01,12
서울,성동구,2015040115,0.004,0.5,0.047,0.012,14
서울,성북구,2015040115,0.005,0.4,0.039,0.019,13
서울,송파구,2015040115,0.004,0.4,0.044,0.009,8
서울,양천구,2015040115,0.006,0.3,0.038,0.017,11
서울,영등포구,2015040115,-999,0.6,-999,0.013,13
서울,용산구,2015040115,0.004,0.2,0.04,0.011,14
서울,은평구,2015040115,0.004,0.3,0.035,0.013,10
서울,종로구,2015040115,0.006,0.2,0.037,0.017,10
서울,중구,2015040115,0.004,0.4,0.031,0.03,14
서울,강남구,2015040116,0.004,0.3,0.038,0.02,-999
서울,강동구,2015040116,0.005,0.4,0.044,0.01,9
서울,강북구,2015040116,0.004,0.2,0.038,0.011,14
서울,강서구,2015040116,0.004,0.2,0.041,0.018,7
서울,관악구,2015040116,0.003,0.4,0.043,0.018,-999
서울,광진구,2015040116,0.005,0.4,0.043,0.01,14
서울,구로구,2015040116,0.003,0.4,0.044,0.016,14
서울,금천구,2015040116,0.007,0.5,0.035,0.012,22
서울,노원구,2015040116,0.005,0.3,0.041,0.01,11
서울,도봉구,2015040116,0.005,0.3,0.042,0.013,14
서울,동대문구,2015040116,0.006,0.4,0.039,0.017,12
서울,마포구,2015040116,0.003,0.3,0.047,0.009,14
서울,서대문구,2015040116,0.004,0.4,0.041,0.011,15
서울,서초구,2015040116,0.004,0.4,0.038,0.011,14
서울,성동구,2015040116,0.004,0.5,0.047,0.011,9
서울,성북구,2015040116,0.005,0.4,0.037,0.022,17
서울,송파구,2015040116,0.004,0.4,0.045,0.008,11
서울,양천구,2015040116,0.005,0.4,0.038,0.021,12
서울,영등포구,2015040116,-999,0.8,-999,0.014,15
서울,용산구,2015040116,0.004,0.3,0.039,0.012,12
서울,은평구,2015040116,0.003,0.3,0.036,0.013,9
서울,종로구,2015040116,0.007,0.2,0.037,0.018,18
서울,중구,2015040116,0.004,0.4,0.034,0.028,15
서울,중랑구,2015040116,-999,-999,-999,-999,-999
서울,강남구,2015040117,0.004,0.3,0.036,0.022,15
서울,강동구,2015040117,0.004,0.4,0.042,0.013,20
서울,강북구,2015040117,0.004,0.2,0.038,0.013,16
서울,강서구,2015040117,0.006,0.2,0.043,0.017,20
서울,관악구,2015040117,0.003,0.4,0.041,0.016,12
서울,광진구,2015040117,0.005,0.4,0.043,0.012,16
서울,구로구,2015040117,0.003,0.4,0.042,0.016,19
서울,금천구,2015040117,0.007,0.5,0.036,0.013,21
서울,노원구,2015040117,0.004,0.2,0.04,0.012,14
서울,도봉구,2015040117,0.005,0.3,0.041,0.014,13
서울,동대문구,2015040117,0.006,0.4,0.037,0.021,14
서울,마포구,2015040117,0.003,0.3,0.046,0.011,23
서울,서대문구,2015040117,0.004,0.3,0.04,0.012,14
서울,서초구,2015040117,0.004,0.4,0.037,0.012,14
서울,성동구,2015040117,0.004,0.5,0.044,0.015,17
서울,성북구,2015040117,0.005,0.4,0.034,0.026,16
서울,송파구,2015040117,0.004,0.4,0.042,0.012,11
서울,양천구,2015040117,0.004,0.4,0.035,0.025,16
서울,영등포구,2015040117,0.005,0.8,0.031,0.016,23
서울,용산구,2015040117,0.004,0.2,0.041,0.013,15
서울,은평구,2015040117,0.004,0.4,0.035,0.016,14
서울,종로구,2015040117,0.007,0.2,0.037,0.017,16
서울,중구,2015040117,0.004,0.4,0.035,0.027,18
서울,중랑구,2015040117,-999,-999,-999,-999,-999
서울,강남구,2015040118,0.004,0.3,0.032,0.023,23
서울,강동구,2015040118,0.005,0.4,0.038,0.017,12
서울,강북구,2015040118,0.004,0.2,0.035,0.014,20
서울,강서구,2015040118,0.005,0.2,0.038,0.021,19
서울,관악구,2015040118,0.003,0.4,0.039,0.016,18
서울,광진구,2015040118,0.004,0.4,0.039,0.016,17
서울,구로구,2015040118,0.002,0.4,0.04,0.018,23
서울,금천구,2015040118,0.006,0.6,0.033,0.016,23
서울,노원구,2015040118,0.005,0.3,0.04,0.012,14
서울,도봉구,2015040118,0.004,0.4,0.04,0.016,14
서울,동대문구,2015040118,0.005,0.4,0.033,0.026,13
서울,마포구,2015040118,0.003,0.4,0.044,0.015,22
서울,서대문구,2015040118,0.004,0.2,0.039,0.013,12
서울,서초구,2015040118,0.004,0.5,0.034,0.015,12
서울,성동구,2015040118,0.004,0.5,0.042,0.017,15
서울,성북구,2015040118,0.005,0.5,0.034,0.024,25
서울,송파구,2015040118,0.004,0.5,0.039,0.014,17
서울,양천구,2015040118,0.005,0.4,0.033,0.027,16
서울,영등포구,2015040118,0.005,0.5,0.035,0.016,19
서울,용산구,2015040118,0.004,0.3,0.038,0.013,13
서울,은평구,2015040118,0.004,0.4,0.035,0.014,13
서울,종로구,2015040118,0.007,0.3,0.035,0.021,12
서울,중구,2015040118,0.004,0.4,0.033,0.029,18
서울,중랑구,2015040118,-999,-999,-999,-999,-999
서울,강남구,2015040119,0.004,0.4,0.02,0.034,17
서울,강동구,2015040119,0.004,0.4,0.037,0.017,14
서울,강북구,2015040119,0.004,0.2,0.03,0.018,13
서울,강서구,2015040119,0.005,0.3,0.033,0.024,11
서울,관악구,2015040119,0.003,0.5,0.031,0.026,12
서울,광진구,2015040119,0.004,0.4,0.036,0.018,10
서울,구로구,2015040119,0.002,0.4,0.033,0.023,18
서울,금천구,2015040119,0.006,0.6,0.027,0.022,16
서울,노원구,2015040119,0.005,0.3,0.037,0.014,13
서울,도봉구,2015040119,0.004,0.4,0.036,0.019,12
서울,동대문구,2015040119,0.005,0.5,0.025,0.033,13
서울,동작구,2015040119,0.005,0.4,0.026,0.031,14
서울,마포구,2015040119,0.003,0.4,0.037,0.019,20
서울,서대문구,2015040119,0.004,0.3,0.036,0.015,16
서울,서초구,2015040119,0.004,0.5,0.031,0.017,14
서울,성동구,2015040119,0.004,0.5,0.041,0.016,15
서울,성북구,2015040119,0.005,0.6,0.029,0.029,15
서울,송파구,2015040119,0.004,0.5,0.036,0.019,16
서울,양천구,2015040119,0.004,0.3,0.028,0.032,16
서울,영등포구,2015040119,0.005,0.6,0.03,0.019,17
