지역,측정소명,측정일시,SO2,CO,O3,NO2,PM10
서울,마포구,2014040105,0.006,0.8,0.005,0.078,70
서울,서대문구,2014040105,0.005,0.8,0.008,0.058,66
서울,서초구,2014040105,0.005,0.8,0.004,0.061,76
서울,성동구,2014040105,0.006,0.7,0,0.072,70
서울,성북구,2014040105,0.005,0.8,0.003,0.063,60
서울,송파구,2014040105,0.005,0.9,0.003,0.058,-999
서울,양천구,2014040105,0.008,0.8,0.001,0.067,70
서울,영등포구,2014040105,0.004,0.6,0.013,0.056,66
서울,용산구,2014040105,0.006,0.8,0.003,0.067,65
서울,은평구,2014040105,0.004,0.6,0.018,0.025,45
서울,종로구,2014040105,0.008,0.8,0.003,0.065,58
서울,중구,2014040105,0.007,0.6,0.002,0.067,67
서울,중랑구,2014040105,0.005,0.6,0.002,0.053,78
서울,강남구,2014040106,0.005,0.7,0.002,0.058,75
서울,강동구,2014040106,0.004,0.7,0.002,0.055,63
서울,강북구,2014040106,0.006,0.5,0.003,0.059,70
서울,강서구,2014040106,0.011,0.9,0.002,0.078,75
서울,관악구,2014040106,0.004,0.8,0.004,0.054,56
서울,광진구,2014040106,0.004,0.7,0.003,0.044,76
서울,구로구,2014040106,0.007,1,0.003,0.062,73
서울,금천구,2014040106,0.006,0.7,0.002,0.05,59
서울,노원구,2014040106,0.006,0.6,0.004,0.057,65
서울,도봉구,2014040106,0.007,0.5,0.01,0.041,67
서울,동대문구,2014040106,0.006,0.7,0.002,0.061,70
서울,동작구,2014040106,0.01,0.7,0.002,0.058,45
서울,마포구,2014040106,0.005,0.9,0.005,0.078,68
서울,서대문구,2014040106,0.005,1,0.004,0.058,59
서울,서초구,2014040106,0.005,0.9,0.004,0.058,74
서울,성동구,2014040106,0.005,0.6,0,0.065,63
서울,성북구,2014040106,0.005,0.8,0.004,0.063,61
서울,송파구,2014040106,0.005,0.8,0.005,0.05,-999
서울,양천구,2014040106,0.008,0.7,0.001,0.066,63
서울,영등포구,2014040106,0.005,0.5,0.015,0.048,73
서울,용산구,2014040106,0.006,0.9,0.003,0.066,68
서울,은평구,2014040106,0.004,0.6,0.008,0.041,45
서울,종로구,2014040106,0.007,0.8,0.003,0.063,64
서울,중구,2014040106,0.007,0.8,0.003,0.071,58
서울,중랑구,2014040106,0.005,0.6,0.004,0.045,76
서울,강남구,2014040107,0.006,0.9,0.002,0.069,82
서울,강동구,2014040107,0.005,0.9,0.002,0.057,60
서울,강북구,2014040107,0.007,0.5,0.003,0.062,69
서울,강서구,2014040107,0.01,1.1,0.002,0.082,73
서울,관악구,2014040107,0.003,0.8,0.004,0.059,51
서울,광진구,2014040107,0.005,0.7,0.003,0.047,71
서울,구로구,2014040107,0.007,1.1,0.003,0.065,73
서울,금천구,2014040107,0.008,0.7,0.002,0.06,58
서울,노원구,2014040107,0.007,0.8,0.004,0.06,57
서울,도봉구,2014040107,0.007,0.6,0.004,0.05,65
서울,동대문구,2014040107,0.007,1,0.003,0.072,73
서울,동작구,2014040107,0.01,0.8,0.003,0.061,54
서울,마포구,2014040107,0.005,0.8,0.005,0.078,68
서울,서대문구,2014040107,0.004,1.3,0.001,0.072,61
서울,서초구,2014040107,0.005,0.9,0.004,0.064,76
서울,성동구,2014040107,0.007,0.7,0,0.08,66
서울,성북구,2014040107,0.006,1,0.003,0.074,62
서울,송파구,2014040107,0.005,0.9,0.003,0.049,-999
서울,양천구,2014040107,0.007,0.8,0.001,0.07,69
서울,영등포구,2014040107,0.005,0.8,0.011,0.062,63
서울,용산구,2014040107,0.006,0.9,0.003,0.066,65
서울,은평구,2014040107,0.004,0.7,0.005,0.051,52
서울,종로구,2014040107,0.006,0.8,0.003,0.062,73
서울,중구,2014040107,0.007,0.8,0.003,0.076,65
서울,중랑구,2014040107,0.006,0.8,0.002,0.056,68
서울,강남구,2014040108,0.006,0.9,0.003,0.068,81
서울,강동구,2014040108,0.005,0.9,0.002,0.064,72
서울,강북구,2014040108,0.007,0.5,0.004,0.066,66
서울,강서구,2014040108,0.01,1.4,0.003,0.086,89
서울,관악구,2014040108,0.004,1.1,0.004,0.069,61
서울,광진구,2014040108,0.006,0.7,0.004,0.047,69
서울,구로구,2014040108,0.007,1.3,0.003,0.068,81
서울,금천구,2014040108,0.008,0.9,0.002,0.074,71
서울,노원구,2014040108,0.008,0.9,0.005,0.07,58
서울,도봉구,2014040108,0.008,0.8,0.004,0.056,72
서울,동대문구,2014040108,0.007,1.1,0.003,0.072,77
서울,동작구,2014040108,0.011,1,0.004,0.073,56
서울,마포구,2014040108,0.006,1.1,0.005,0.097,66
서울,서대문구,2014040108,0.005,1,0.002,0.08,65
서울,서초구,2014040108,0.005,1,0.004,0.07,79
서울,성동구,2014040108,0.008,0.9,0.001,0.084,69
서울,성북구,2014040108,0.007,1,0.003,0.068,69
서울,송파구,2014040108,0.006,1,0.003,0.057,64
서울,양천구,2014040108,0.008,1.1,0.001,0.082,68
서울,영등포구,2014040108,0.006,1.1,0.008,0.086,78
서울,용산구,2014040108,0.006,0.9,0.003,0.068,69
서울,은평구,2014040108,0.005,1.1,0.002,0.068,57
서울,종로구,2014040108,0.006,0.9,0.004,0.069,68
서울,중구,2014040108,0.008,1.1,0.003,0.085,66
서울,중랑구,2014040108,0.005,1.1,0.003,0.056,74
서울,강남구,2014040109,0.006,0.9,0.003,0.069,95
서울,강동구,2014040109,0.005,0.8,0.003,0.063,77
서울,강북구,2014040109,0.007,0.5,0.006,0.064,69
서울,강서구,2014040109,0.011,1.4,0.003,0.089,107
서울,관악구,2014040109,0.004,1,0.007,0.067,73
서울,광진구,2014040109,0.006,0.7,0.005,0.046,88
서울,구로구,2014040109,0.006,1.1,0.005,0.069,81
서울,금천구,2014040109,0.01,1,0.003,0.083,82
서울,노원구,2014040109,0.008,0.8,0.006,0.066,65
서울,도봉구,2014040109,0.008,0.8,0.008,0.052,70
서울,동대문구,2014040109,0.007,0.9,0.005,0.064,82
서울,동작구,2014040109,0.009,1,0.005,0.077,65
서울,마포구,2014040109,0.006,1.2,0.006,0.108,84
서울,서대문구,2014040109,0.005,1.1,0.003,0.079,79
서울,서초구,2014040109,0.006,1.2,0.004,0.07,87
서울,성동구,2014040109,0.008,0.8,0.002,0.082,81
서울,성북구,2014040109,0.006,0.7,0.005,0.061,62
서울,송파구,2014040109,0.007,0.9,0.004,0.065,69
서울,양천구,2014040109,0.009,1,0.002,0.086,80
서울,영등포구,2014040109,0.007,0.9,0.006,0.078,82
서울,용산구,2014040109,0.007,0.9,0.005,0.072,79
서울,은평구,2014040109,0.005,1.2,0.004,0.069,76
서울,종로구,2014040109,0.008,0.8,0.006,0.067,81
서울,중구,2014040109,0.008,1.1,0.003,0.084,81
서울,중랑구,2014040109,0.006,0.9,0.004,0.059,88
서울,강남구,2014040110,0.007,0.7,0.006,0.068,89
서울,강동구,2014040110,0.006,0.8,0.004,0.062,82
서울,강북구,2014040110,0.008,0.5,0.007,0.065,72
서울,강서구,2014040110,0.011,1.1,0.003,0.09,133
서울,관악구,2014040110,0.004,0.8,0.01,0.062,72
서울,광진구,2014040110,0.006,0.5,0.01,0.041,84
서울,구로구,2014040110,0.006,1,0.007,0.068,74
서울,금천구,2014040110,0.009,0.9,0.005,0.08,87
서울,노원구,2014040110,0.006,0.8,0.01,0.064,65
서울,도봉구,2014040110,0.008,0.8,0.01,0.059,76
서울,동대문구,2014040110,0.007,0.6,0.012,0.053,81
서울,동작구,2014040110,0.009,0.7,0.01,0.065,64
서울,마포구,2014040110,0.006,1.1,0.006,0.108,105
서울,서대문구,2014040110,0.006,1,0.005,0.077,78
서울,서초구,2014040110,0.005,0.8,0.006,0.062,97
서울,성동구,2014040110,0.008,0.7,0.003,0.082,90
서울,성북구,2014040110,0.005,0.6,0.012,0.055,63
서울,송파구,2014040110,0.007,0.8,0.006,0.066,74
서울,양천구,2014040110,0.009,1,0.003,0.089,92
서울,영등포구,2014040110,0.009,0.8,0.007,0.07,80
서울,용산구,2014040110,0.008,0.8,0.007,0.073,89
서울,은평구,2014040110,0.005,1,0.008,0.062,76
서울,종로구,2014040110,0.007,0.5,0.015,0.048,70
서울,중구,2014040110,0.007,0.6,0.007,0.066,93
서울,중랑구,2014040110,0.006,0.6,0.007,0.054,87
서울,강남구,2014040111,0.007,0.6,0.015,0.062,75
서울,강동구,2014040111,0.006,0.7,0.008,0.062,88
서울,강북구,2014040111,0.007,0.4,0.013,0.06,67
서울,강서구,2014040111,0.009,0.7,0.009,0.087,115
서울,관악구,2014040111,0.004,0.7,0.012,0.064,82
서울,광진구,2014040111,0.006,0.6,0.013,0.045,85
서울,구로구,2014040111,0.005,0.8,0.011,0.067,84
서울,금천구,2014040111,0.009,0.8,0.008,0.08,79
서울,노원구,2014040111,0.007,0.6,0.021,0.058,67
서울,도봉구,2014040111,0.007,0.7,0.012,0.061,77
서울,동대문구,2014040111,0.007,0.6,0.016,0.054,78
서울,동작구,2014040111,0.009,0.7,0.012,0.066,63
서울,마포구,2014040111,0.006,1.1,0.007,0.109,109
서울,서대문구,2014040111,0.006,0.9,0.004,0.09,83
서울,서초구,2014040111,0.005,0.7,0.012,0.058,87
서울,성동구,2014040111,0.008,0.7,0.005,0.087,90
서울,성북구,2014040111,0.005,0.5,0.021,0.051,53
서울,송파구,2014040111,0.006,0.6,0.008,0.065,55
서울,양천구,2014040111,0.01,1,0.005,0.097,121
서울,영등포구,2014040111,0.009,0.9,0.007,0.082,80
서울,용산구,2014040111,0.008,0.8,0.011,0.074,91
서울,은평구,2014040111,0.006,1,0.011,0.065,70
서울,종로구,2014040111,0.006,0.5,0.022,0.043,57
서울,중구,2014040111,0.007,0.4,0.015,0.055,64
서울,중랑구,2014040111,0.005,-999,-999,-999,72
서울,강남구,2014040112,0.006,0.5,0.034,0.051,73
서울,강동구,2014040112,0.006,0.5,0.033,0.04,72
서울,강북구,2014040112,0.007,0.3,0.025,0.046,64
서울,강서구,2014040112,0.009,0.6,0.017,0.082,82
서울,관악구,2014040112,0.004,0.5,0.029,0.047,66
서울,광진구,2014040112,0.006,0.6,0.018,0.044,83
서울,구로구,2014040112,0.005,0.8,0.016,0.068,83
서울,금천구,2014040112,0.007,0.7,0.017,0.058,68
서울,노원구,2014040112,0.007,0.4,0.031,0.047,60
서울,도봉구,2014040112,0.006,0.5,0.035,0.041,65
서울,동대문구,2014040112,0.007,0.5,0.025,0.051,76
서울,동작구,2014040112,0.008,0.5,0.028,0.046,49
서울,마포구,2014040112,0.006,1,0.009,0.109,107
서울,서대문구,2014040112,0.006,0.9,0.005,0.094,102
서울,서초구,2014040112,0.005,0.6,0.019,0.056,73
서울,성동구,2014040112,0.008,0.5,0.012,0.084,86
서울,성북구,2014040112,0.005,0.4,0.031,0.046,62
서울,송파구,2014040112,0.005,0.4,0.025,0.042,55
서울,양천구,2014040112,0.009,0.8,0.009,0.092,110
서울,영등포구,2014040112,0.008,0.8,0.01,0.081,85
서울,용산구,2014040112,0.007,0.6,0.02,0.066,83
서울,은평구,2014040112,0.006,1,0.01,0.072,81
서울,종로구,2014040112,0.007,0.5,0.028,0.044,55
서울,중구,2014040112,0.007,0.6,0.014,0.066,64
서울,중랑구,2014040112,-999,-999,-999,-999,-999
서울,강남구,2014040113,0.006,0.5,0.044,0.051,64
서울,강동구,2014040113,0.006,0.5,0.044,0.034,57
서울,강북구,2014040113,0.007,0.3,0.031,0.039,52
서울,강서구,2014040113,0.009,0.4,0.037,0.057,78
서울,관악구,2014040113,0.004,0.6,0.03,0.053,65
서울,광진구,2014040113,-999,-999,-999,-999,-999
서울,구로구,2014040113,0.005,0.7,0.028,0.059,75
서울,금천구,2014040113,0.006,0.6,0.037,0.036,50
서울,노원구,2014040113,-999,0.4,-999,-999,50
서울,도봉구,2014040113,0.006,0.4,0.046,0.034,55
서울,동대문구,2014040113,0.008,0.5,0.031,0.048,72
서울,동작구,2014040113,0.007,0.5,0.033,0.044,45
서울,마포구,2014040113,0.005,0.7,0.024,0.075,87
서울,서대문구,2014040113,0.005,0.6,0.016,0.07,76
서울,서초구,2014040113,0.005,0.5,0.031,0.048,72
서울,성동구,2014040113,0.007,0.5,0.021,0.072,82
서울,성북구,2014040113,0.005,0.5,0.03,0.056,68
서울,송파구,2014040113,0.004,0.3,0.044,0.028,47
서울,양천구,2014040113,0.008,0.5,0.03,0.058,76
서울,영등포구,2014040113,0.007,0.6,0.016,0.073,67
서울,용산구,2014040113,0.007,0.6,0.025,0.066,79
서울,은평구,2014040113,0.006,0.7,0.025,0.05,63
서울,종로구,2014040113,0.006,0.6,0.024,0.056,57
서울,중구,2014040113,0.007,0.7,0.008,0.087,82
서울,중랑구,2014040113,-999,-999,-999,-999,-999
서울,강남구,2014040114,0.006,0.3,0.065,0.025,47
서울,강동구,2014040114,0.006,0.5,0.051,0.03,45
서울,강북구,2014040114,0.007,0.3,0.033,0.044,55
서울,강서구,2014040114,0.008,0.4,0.053,0.037,58
서울,관악구,2014040114,0.004,0.4,0.045,0.037,54
서울,광진구,2014040114,0.005,0.5,0.033,0.031,-999
서울,구로구,2014040114,0.005,0.4,0.057,0.026,54
서울,금천구,2014040114,0.006,0.5,0.04,0.034,39
서울,노원구,2014040114,-999,-999,-999,-999,52
서울,도봉구,2014040114,0.006,0.4,0.058,0.028,53
서울,동대문구,2014040114,0.008,0.5,0.031,0.056,73
서울,동작구,2014040114,0.008,0.4,0.037,0.04,38
서울,마포구,2014040114,0.005,0.4,0.05,0.035,55
서울,서대문구,2014040114,0.005,0.2,0.041,0.036,66
서울,서초구,2014040114,0.005,0.4,0.034,0.047,52
서울,성동구,2014040114,0.006,0.2,0.038,0.043,56
서울,성북구,2014040114,0.005,0.6,0.026,0.065,64
서울,송파구,2014040114,0.004,0.3,0.057,0.022,28
서울,양천구,2014040114,0.007,0.3,0.049,0.031,50
서울,영등포구,2014040114,0.007,0.2,0.046,0.037,58
서울,용산구,2014040114,0.007,0.3,0.056,0.035,58
서울,은평구,2014040114,0.006,0.6,0.041,0.031,65
서울,종로구,2014040114,-999,-999,-999,-999,66
서울,중구,2014040114,0.007,0.3,0.026,0.049,69
서울,중랑구,2014040114,-999,-999,-999,-999,-999
서울,강남구,2014040115,0.006,0.3,0.063,0.033,44
서울,강동구,2014040115,0.006,0.4,0.051,0.033,46
서울,강북구,2014040115,0.006,0.2,0.057,0.016,48
서울,강서구,2014040115,0.008,0.3,0.071,0.023,42
서울,관악구,2014040115,0.003,0.3,0.058,0.023,46
서울,광진구,2014040115,0.005,0.4,0.047,0.021,49
서울,구로구,2014040115,0.005,0.4,0.069,0.017,53
서울,금천구,2014040115,0.006,0.4,0.053,0.017,43
서울,노원구,2014040115,-999,-999,-999,-999,44
서울,도봉구,2014040115,0.006,0.3,0.086,0.013,52
서울,동대문구,2014040115,-999,-999,0.054,-999,64
서울,동작구,2014040115,0.006,0.3,0.049,0.022,53
서울,마포구,2014040115,0.005,0.4,0.058,0.028,52
서울,서대문구,2014040115,0.005,0.2,0.053,0.02,63
서울,서초구,2014040115,0.005,0.4,0.03,0.054,60
서울,성동구,2014040115,0.006,0.2,0.048,0.034,51
서울,성북구,2014040115,0.004,0.3,0.063,0.029,59
서울,송파구,2014040115,0.004,0.3,0.051,0.028,43
서울,양천구,2014040115,0.005,0.3,0.062,0.018,43
서울,영등포구,2014040115,0.005,0.2,0.062,0.02,55
서울,용산구,2014040115,0.007,0.3,0.061,0.034,51
서울,은평구,2014040115,0.005,0.5,0.052,0.018,56
서울,종로구,2014040115,-999,0.3,-999,-999,57
서울,중구,2014040115,0.007,0.2,0.04,0.03,54
서울,중랑구,2014040115,-999,-999,-999,-999,-999
서울,강남구,2014040116,0.005,0.3,0.076,0.022,52
서울,강동구,2014040116,0.006,0.4,0.061,0.027,50
서울,강북구,2014040116,0.006,0.2,0.055,0.016,46
서울,강서구,2014040116,0.009,0.4,0.075,0.024,69
서울,관악구,2014040116,0.004,0.3,0.068,0.025,46
서울,광진구,2014040116,0.005,0.3,0.057,0.018,63
서울,구로구,2014040116,0.006,0.4,0.076,0.026,53
서울,금천구,2014040116,0.006,0.4,0.059,0.024,47
서울,노원구,2014040116,0.006,0.3,0.035,0.014,46
서울,도봉구,2014040116,0.006,0.3,0.086,0.013,57
서울,동대문구,2014040116,-999,-999,-999,-999,60
서울,동작구,2014040116,-999,-999,-999,-999,40
서울,마포구,2014040116,0.006,0.4,0.061,0.031,51
서울,서대문구,2014040116,0.005,0.2,0.054,0.016,48
서울,서초구,2014040116,0.005,0.3,0.036,0.051,55
서울,성동구,2014040116,0.006,0.1,0.051,0.028,56
서울,성북구,2014040116,0.004,0.3,0.062,0.029,48
서울,송파구,2014040116,0.004,0.3,0.064,0.02,47
서울,양천구,2014040116,0.007,0.3,0.061,0.025,57
서울,영등포구,2014040116,0.006,0.3,0.069,0.022,50
서울,용산구,2014040116,0.005,0.3,0.063,0.032,48
서울,은평구,2014040116,0.005,0.4,0.052,0.017,37
서울,종로구,2014040116,0.006,0.3,0.055,0.013,44
서울,중구,2014040116,0.006,0.1,0.046,0.016,42
서울,중랑구,2014040116,-999,-999,-999,-999,-999
서울,강남구,2014040117,0.006,0.3,0.072,0.035,55
서울,강동구,2014040117,0.005,0.4,0.064,0.023,49
서울,강북구,2014040117,0.006,0.2,0.048,0.019,47
서울,강서구,2014040117,0.008,0.3,0.059,0.026,61
서울,관악구,2014040117,0.004,0.4,0.061,0.029,78
서울,광진구,2014040117,0.005,0.3,0.059,0.014,59
서울,구로구,2014040117,0.005,0.4,0.06,0.028,67
서울,금천구,2014040117,0.007,0.4,0.052,0.028,66
서울,노원구,2014040117,0.005,0.3,0.032,0.02,49
서울,도봉구,2014040117,0.005,0.3,0.079,0.013,58
서울,동대문구,2014040117,-999,-999,0.066,-999,59
서울,동작구,2014040117,-999,-999,-999,-999,59
서울,마포구,2014040117,0.005,0.4,0.052,0.038,73
서울,서대문구,2014040117,0.007,0.5,0.047,0.026,69
서울,서초구,2014040117,0.005,0.4,0.037,0.055,66
서울,성동구,2014040117,0.007,0.2,0.046,0.046,61
서울,성북구,2014040117,0.004,0.4,0.056,0.04,51
서울,송파구,2014040117,0.004,0.3,0.065,0.02,37
서울,양천구,2014040117,-999,-999,-999,-999,63
서울,영등포구,2014040117,0.005,0.4,0.059,0.022,-999
서울,용산구,2014040117,0.008,0.4,0.059,0.038,64
서울,은평구,2014040117,0.007,0.5,0.043,0.027,65
서울,종로구,2014040117,0.007,0.3,0.047,0.024,46
서울,중구,2014040117,0.007,0.2,0.045,0.027,54
서울,중랑구,2014040117,-999,-999,-999,-999,-999
서울,강남구,2014040118,0.004,0.4,0.058,0.038,69
서울,강동구,2014040118,0.006,0.4,0.053,0.033,53
서울,강북구,2014040118,0.005,0.2,0.04,0.023,56
서울,강서구,2014040118,0.007,0.4,0.059,0.029,59
서울,관악구,2014040118,0.003,0.4,0.052,0.031,54
서울,광진구,2014040118,0.006,0.4,0.051,0.025,65
서울,구로구,2014040118,0.005,0.4,0.057,0.028,56
서울,금천구,2014040118,0.006,0.4,0.042,0.031,58
서울,노원구,2014040118,0.006,0.3,0.033,0.015,46
서울,도봉구,2014040118,0.005,0.3,0.072,0.015,52
서울,동대문구,2014040118,0.01,0.4,0.049,0.034,69
서울,동작구,2014040118,0.009,0.3,0.044,0.021,51
서울,마포구,2014040118,0.006,0.4,0.046,0.043,68
서울,서대문구,2014040118,0.007,0.5,0.041,0.031,67
서울,서초구,2014040118,0.005,0.4,0.03,0.051,66
서울,성동구,2014040118,0.006,0.2,0.038,0.044,73
서울,성북구,2014040118,0.005,0.4,0.038,0.05,62
서울,송파구,2014040118,0.004,0.3,0.057,0.027,55
서울,양천구,2014040118,-999,-999,-999,-999,53
서울,영등포구,2014040118,0.004,0.2,0.055,0.021,56
서울,용산구,2014040118,0.006,0.4,0.043,0.045,64
서울,은평구,2014040118,0.006,0.5,0.039,0.029,63
서울,종로구,2014040118,0.006,0.3,0.037,0.031,65
서울,중구,2014040118,0.007,0.2,0.036,0.031,52
서울,중랑구,2014040118,-999,-999,-999,-999,-999
서울,강남구,2014040119,0.005,0.4,0.046,0.044,63
서울,강동구,2014040119,0.006,0.5,0.035,0.049,59
서울,강북구,2014040119,0.005,0.2,0.035,0.03,58
서울,강서구,2014040119,0.006,0.4,0.053,0.031,58
서울,관악구,2014040119,0.004,0.4,0.044,0.04,65
서울,광진구,2014040119,0.006,0.4,0.039,0.032,74
서울,구로구,2014040119,0.006,0.4,0.046,0.037,55
서울,금천구,2014040119,0.006,0.5,0.037,0.037,57
서울,노원구,2014040119,0.005,0.3,0.03,0.015,58
서울,도봉구,2014040119,0.005,0.3,0.065,0.017,75
서울,동대문구,2014040119,0.009,0.5,0.04,0.041,71
서울,동작구,2014040119,0.007,0.3,0.039,0.031,47
서울,마포구,2014040119,0.005,0.4,0.045,0.043,68
서울,서대문구,2014040119,0.006,0.5,0.036,0.035,72
서울,서초구,2014040119,0.004,0.4,0.04,0.04,54
서울,성동구,2014040119,0.006,0.2,0.032,0.052,71
