지역,측정소명,측정일시,SO2,CO,O3,NO2,PM10
서울,동대문구,2014010102,0.011,1,0.005,0.037,156
서울,동작구,2014010102,0.011,0.8,0.002,0.048,148
서울,마포구,2014010102,0.009,1,0.006,0.027,169
서울,서대문구,2014010102,0.009,0.9,0.002,0.05,162
서울,서초구,2014010102,0.012,0.8,0.005,0.034,157
서울,성동구,2014010102,0.009,0.8,0.002,0.037,156
서울,성북구,2014010102,0.01,1,0.004,0.05,145
서울,송파구,2014010102,0.01,0.9,0.005,0.038,176
서울,양천구,2014010102,0.015,1,0.004,0.047,162
서울,영등포구,2014010102,0.013,0.9,0.007,0.029,166
서울,용산구,2014010102,0.008,0.8,0.005,0.037,162
서울,은평구,2014010102,0.011,1.1,0.002,0.06,163
서울,종로구,2014010102,0.008,0.6,0.002,0.042,152
서울,중구,2014010102,0.012,0.9,0.004,0.04,152
서울,중랑구,2014010102,0.01,0.8,0.003,0.04,157
서울,강남구,2014010103,0.011,0.7,0.003,0.043,160
서울,강동구,2014010103,0.011,1,0.003,0.052,167
서울,강북구,2014010103,0.011,0.6,0.013,0.029,161
서울,강서구,2014010103,0.016,1.1,0.006,0.043,153
서울,관악구,2014010103,0.012,1.2,0.004,0.04,172
서울,광진구,2014010103,0.008,1.1,0.004,0.037,181
서울,구로구,2014010103,0.012,1.1,0.003,0.047,154
서울,금천구,2014010103,0.009,1,0.003,0.035,147
서울,노원구,2014010103,0.012,0.9,0.006,0.039,147
서울,도봉구,2014010103,0.01,0.9,0.015,0.031,157
서울,동대문구,2014010103,0.01,1,0.005,0.038,154
서울,동작구,2014010103,0.01,0.8,0.003,0.045,143
서울,마포구,2014010103,0.009,1.1,0.004,0.029,158
서울,서대문구,2014010103,0.009,0.9,0.003,0.046,148
서울,서초구,2014010103,0.012,0.8,0.006,0.033,148
서울,성동구,2014010103,0.007,0.8,0.001,0.039,149
서울,성북구,2014010103,0.009,1,0.003,0.051,140
서울,송파구,2014010103,0.008,0.9,0.004,0.038,154
서울,양천구,2014010103,0.013,1,0.004,0.045,146
서울,영등포구,2014010103,0.015,1,0.006,0.031,152
서울,용산구,2014010103,0.008,0.8,0.002,0.042,152
서울,은평구,2014010103,0.009,1,0.002,0.055,163
서울,종로구,2014010103,0.008,0.6,0.002,0.04,152
서울,중구,2014010103,0.011,0.9,0.003,0.042,153
서울,중랑구,2014010103,0.009,0.9,0.003,0.041,160
서울,강남구,2014010104,0.013,0.7,0.005,0.042,148
서울,강동구,2014010104,0.01,0.9,0.002,0.053,153
서울,강북구,2014010104,0.009,0.6,0.008,0.035,148
서울,강서구,2014010104,0.012,1.1,0.003,0.051,140
서울,관악구,2014010104,0.01,1.2,0.004,0.039,159
서울,광진구,2014010104,0.006,1.2,0.004,0.038,167
서울,구로구,2014010104,0.01,1.1,0.004,0.046,144
서울,금천구,2014010104,0.008,0.9,0.002,0.035,134
서울,노원구,2014010104,0.011,1.2,0.002,0.048,136
서울,도봉구,2014010104,0.01,0.9,0.016,0.03,144
서울,동대문구,2014010104,0.01,1.1,0.004,0.04,156
서울,동작구,2014010104,0.01,0.8,0.006,0.041,135
서울,마포구,2014010104,0.011,1.1,0.004,0.03,146
서울,서대문구,2014010104,0.01,0.9,0.002,0.049,136
서울,서초구,2014010104,0.01,0.8,0.007,0.031,145
서울,성동구,2014010104,0.005,1,0,0.041,145
서울,성북구,2014010104,0.008,1,0.004,0.049,138
서울,송파구,2014010104,0.007,0.9,0.003,0.039,143
서울,양천구,2014010104,0.01,1.1,0.004,0.046,139
서울,영등포구,2014010104,0.012,1,0.005,0.032,146
서울,용산구,2014010104,0.006,0.9,0.001,0.042,147
서울,은평구,2014010104,0.008,0.9,0.002,0.049,144
서울,종로구,2014010104,0.007,0.6,0.002,0.041,141
서울,중구,2014010104,0.012,1,0.003,0.043,159
서울,중랑구,2014010104,0.008,0.8,0.004,0.035,141
서울,강남구,2014010105,0.01,0.7,0.006,0.04,134
서울,강동구,2014010105,0.01,1.1,0.002,0.056,142
서울,강북구,2014010105,0.009,0.4,0.016,0.028,130
서울,강서구,2014010105,0.012,1,0.002,0.051,125
서울,관악구,2014010105,0.01,1.1,0.004,0.039,146
서울,광진구,2014010105,0.006,1.2,0.004,0.039,149
서울,구로구,2014010105,0.01,1.1,0.003,0.047,144
서울,금천구,2014010105,0.009,0.8,0.006,0.03,121
서울,노원구,2014010105,0.011,1.3,0.002,0.051,122
서울,도봉구,2014010105,0.009,0.7,0.019,0.027,125
서울,동대문구,2014010105,0.01,1.1,0.003,0.042,137
서울,동작구,2014010105,0.011,0.7,0.004,0.044,125
서울,마포구,2014010105,0.009,1,0.004,0.03,132
서울,서대문구,2014010105,0.01,1,0.002,0.05,125
서울,서초구,2014010105,0.01,0.7,0.008,0.032,131
서울,성동구,2014010105,0.007,0.9,0.001,0.04,135
서울,성북구,2014010105,0.009,0.8,0.007,0.043,130
서울,송파구,2014010105,0.006,1.3,0.003,0.041,132
서울,양천구,2014010105,0.01,0.9,0.006,0.041,115
서울,영등포구,2014010105,0.011,0.9,0.008,0.032,128
서울,용산구,2014010105,0.007,0.8,0.001,0.042,130
서울,은평구,2014010105,0.007,0.9,0.003,0.046,128
서울,종로구,2014010105,0.007,0.6,0.002,0.043,127
서울,중구,2014010105,0.012,1,0.003,0.045,140
서울,중랑구,2014010105,0.007,0.8,0.002,0.04,129
서울,강남구,2014010106,0.01,0.6,0.007,0.04,117
서울,강동구,2014010106,0.011,1,0.002,0.055,130
서울,강북구,2014010106,0.009,0.4,0.016,0.028,110
서울,강서구,2014010106,0.013,1,0.002,0.053,117
서울,관악구,2014010106,0.008,0.9,0.005,0.039,130
서울,광진구,2014010106,0.006,1.2,0.003,0.039,142
서울,구로구,2014010106,0.009,0.9,0.004,0.044,120
서울,금천구,2014010106,0.008,0.5,0.01,0.025,101
서울,노원구,2014010106,0.011,1,0.002,0.051,119
서울,도봉구,2014010106,0.008,0.5,0.024,0.024,108
서울,동대문구,2014010106,0.01,1.1,0.002,0.047,126
서울,동작구,2014010106,0.009,0.8,0.001,0.05,109
서울,마포구,2014010106,0.008,1.1,0.004,0.032,125
서울,서대문구,2014010106,0.011,1,0.003,0.049,115
서울,서초구,2014010106,0.008,0.5,0.011,0.028,118
서울,성동구,2014010106,0.006,0.9,0.001,0.042,122
서울,성북구,2014010106,0.01,0.8,0.006,0.049,107
서울,송파구,2014010106,0.007,1.4,0.003,0.041,132
서울,양천구,2014010106,0.009,0.7,0.008,0.038,103
서울,영등포구,2014010106,0.011,0.7,0.008,0.031,131
서울,용산구,2014010106,0.007,0.8,0.002,0.042,119
서울,은평구,2014010106,0.007,0.7,0.005,0.041,110
서울,종로구,2014010106,0.007,0.7,0.001,0.049,110
서울,중구,2014010106,0.011,1,0.003,0.047,130
서울,중랑구,2014010106,0.007,0.7,0.003,0.039,117
서울,강남구,2014010107,0.008,0.5,0.013,0.033,104
서울,강동구,2014010107,0.009,0.9,0.002,0.052,115
서울,강북구,2014010107,0.009,0.3,0.014,0.031,101
서울,강서구,2014010107,0.01,0.8,0.002,0.054,97
서울,관악구,2014010107,0.008,0.7,0.006,0.036,111
서울,광진구,2014010107,0.007,1.1,0.003,0.04,131
서울,구로구,2014010107,0.008,0.8,0.003,0.046,109
서울,금천구,2014010107,0.009,0.5,0.006,0.03,98
서울,노원구,2014010107,0.012,1.3,0.002,0.057,100
서울,도봉구,2014010107,0.008,0.4,0.024,0.027,99
서울,동대문구,2014010107,0.01,1.2,0.003,0.052,117
서울,동작구,2014010107,0.009,0.5,0.016,0.027,98
서울,마포구,2014010107,0.007,0.8,0.005,0.03,117
서울,서대문구,2014010107,0.01,0.9,0.002,0.049,109
서울,서초구,2014010107,0.007,0.4,0.011,0.028,102
서울,성동구,2014010107,0.006,0.7,0,0.043,119
서울,성북구,2014010107,0.011,1,0.003,0.062,100
서울,송파구,2014010107,0.007,1,0.003,0.04,117
서울,양천구,2014010107,0.008,0.6,0.007,0.038,99
서울,영등포구,2014010107,0.009,0.5,0.008,0.026,115
서울,용산구,2014010107,0.007,0.6,0.003,0.042,112
서울,은평구,2014010107,0.007,0.6,0.004,0.045,104
서울,종로구,2014010107,0.007,0.5,0.002,0.048,97
서울,중구,2014010107,0.011,0.9,0.003,0.049,114
서울,중랑구,2014010107,0.008,0.7,0.002,0.042,104
서울,강남구,2014010108,0.007,0.4,0.012,0.034,91
서울,강동구,2014010108,0.008,0.8,0.002,0.052,112
서울,강북구,2014010108,0.009,0.4,0.007,0.039,101
서울,강서구,2014010108,0.009,0.8,0.002,0.057,95
서울,관악구,2014010108,0.007,0.5,0.009,0.032,104
서울,광진구,2014010108,0.007,1.2,0.003,0.042,125
서울,구로구,2014010108,0.008,0.7,0.004,0.047,100
서울,금천구,2014010108,0.009,0.5,0.009,0.027,92
서울,노원구,2014010108,0.012,1.2,0.002,0.059,101
서울,도봉구,2014010108,0.009,0.5,0.013,0.039,104
서울,동대문구,2014010108,0.01,1.6,0.002,0.07,98
서울,동작구,2014010108,0.007,0.3,0.018,0.023,80
서울,마포구,2014010108,0.006,0.7,0.005,0.027,102
서울,서대문구,2014010108,0.009,0.8,0.002,0.051,95
서울,서초구,2014010108,0.007,0.4,0.013,0.025,95
서울,성동구,2014010108,0.006,0.7,0,0.048,106
서울,성북구,2014010108,0.01,1,0.002,0.063,95
서울,송파구,2014010108,0.006,1,0.003,0.04,108
서울,양천구,2014010108,0.007,0.6,0.006,0.04,102
서울,영등포구,2014010108,0.008,0.4,0.008,0.026,97
서울,용산구,2014010108,0.007,0.4,0.003,0.042,97
서울,은평구,2014010108,0.007,0.6,0.002,0.052,92
서울,종로구,2014010108,0.007,0.6,0.001,0.053,104
서울,중구,2014010108,0.01,0.7,0.003,0.048,107
서울,중랑구,2014010108,0.006,0.6,0.003,0.039,102
서울,강남구,2014010109,0.007,0.4,0.005,0.047,91
서울,강동구,2014010109,0.008,0.8,0.003,0.052,106
서울,강북구,2014010109,0.009,0.3,0.011,0.035,97
서울,강서구,2014010109,0.009,0.8,0.003,0.057,91
서울,관악구,2014010109,0.007,0.5,0.008,0.033,101
서울,광진구,2014010109,0.006,1,0.004,0.041,112
서울,구로구,2014010109,0.008,0.7,0.005,0.044,97
서울,금천구,2014010109,0.009,0.4,0.011,0.026,83
서울,노원구,2014010109,0.013,1.2,0.002,0.06,103
서울,도봉구,2014010109,0.008,0.5,0.017,0.031,98
서울,동대문구,2014010109,0.01,1.3,0.004,0.06,98
서울,동작구,2014010109,0.008,0.3,0.017,0.027,80
서울,마포구,2014010109,0.006,0.6,0.007,0.027,95
서울,서대문구,2014010109,0.008,0.9,0.003,0.052,87
서울,서초구,2014010109,0.007,0.3,0.018,0.02,87
서울,성동구,2014010109,0.006,0.5,0.001,0.047,95
서울,성북구,2014010109,0.01,0.8,0.003,0.061,88
서울,송파구,2014010109,0.007,0.8,0.004,0.038,107
서울,양천구,2014010109,0.007,0.6,0.006,0.039,93
서울,영등포구,2014010109,0.009,0.4,0.008,0.026,91
서울,용산구,2014010109,0.006,0.4,0.004,0.042,97
서울,은평구,2014010109,0.007,0.8,0.002,0.059,92
서울,종로구,2014010109,0.006,0.4,0.003,0.046,88
서울,중구,2014010109,0.01,0.6,0.003,0.047,93
서울,중랑구,2014010109,0.008,1,0.003,0.052,93
서울,강남구,2014010110,0.007,0.5,0.012,0.036,97
서울,강동구,2014010110,0.009,0.7,0.006,0.046,97
서울,강북구,2014010110,0.008,0.3,0.012,0.034,101
서울,강서구,2014010110,0.009,0.7,0.013,0.037,91
서울,관악구,2014010110,0.007,0.5,0.014,0.026,92
서울,광진구,2014010110,0.008,1.1,0.004,0.043,108
서울,구로구,2014010110,0.008,0.7,0.009,0.038,103
서울,금천구,2014010110,0.007,0.4,0.013,0.024,88
서울,노원구,2014010110,0.011,0.9,0.003,0.058,98
서울,도봉구,2014010110,0.008,0.5,0.024,0.026,106
서울,동대문구,2014010110,0.009,0.7,0.007,0.039,83
서울,동작구,2014010110,0.008,0.4,0.019,0.024,81
서울,마포구,2014010110,0.006,0.5,0.012,0.022,92
서울,서대문구,2014010110,0.008,0.8,0.004,0.049,88
서울,서초구,2014010110,0.007,0.4,0.018,0.02,91
서울,성동구,2014010110,0.007,0.4,0.003,0.042,88
서울,성북구,2014010110,0.01,0.7,0.004,0.057,82
서울,송파구,2014010110,0.01,0.6,0.008,0.035,93
서울,양천구,2014010110,0.008,0.6,0.009,0.035,101
서울,영등포구,2014010110,0.011,0.5,0.011,0.024,85
서울,용산구,2014010110,0.007,0.4,0.007,0.037,97
서울,은평구,2014010110,0.008,0.7,0.004,0.058,91
서울,종로구,2014010110,0.006,0.4,0.004,0.041,88
서울,중구,2014010110,0.01,0.5,0.005,0.042,86
서울,중랑구,2014010110,0.008,0.6,0.004,0.043,90
서울,강남구,2014010111,0.008,0.4,0.024,0.02,93
서울,강동구,2014010111,0.008,0.8,0.004,0.051,97
서울,강북구,2014010111,0.008,0.4,0.014,0.029,105
서울,강서구,2014010111,0.01,0.5,0.02,0.024,106
서울,관악구,2014010111,0.007,0.6,0.016,0.024,84
서울,광진구,2014010111,0.006,0.7,0.011,0.033,109
서울,구로구,2014010111,0.008,0.6,0.014,0.03,93
서울,금천구,2014010111,0.007,0.5,0.015,0.024,80
서울,노원구,2014010111,0.01,0.6,0.009,0.037,90
서울,도봉구,2014010111,0.007,0.5,0.024,0.022,102
서울,동대문구,2014010111,0.009,0.7,0.011,0.03,96
서울,동작구,2014010111,0.007,0.4,0.019,0.023,72
서울,마포구,2014010111,0.007,0.6,0.016,0.017,98
서울,서대문구,2014010111,0.008,0.5,0.008,0.042,94
서울,서초구,2014010111,0.007,0.4,0.02,0.018,85
서울,성동구,2014010111,0.006,0.2,0.013,0.023,87
서울,성북구,2014010111,0.01,0.6,0.006,0.05,89
서울,송파구,2014010111,0.009,0.5,0.017,0.024,91
서울,양천구,2014010111,0.01,0.6,0.014,0.025,107
서울,영등포구,2014010111,0.012,0.5,0.014,0.02,89
서울,용산구,2014010111,0.008,0.4,0.013,0.024,89
서울,은평구,2014010111,0.009,0.6,0.009,0.047,101
서울,종로구,2014010111,0.007,0.3,0.007,0.035,94
서울,중구,2014010111,0.01,0.5,0.011,0.033,97
서울,중랑구,2014010111,0.008,0.7,0.005,0.041,99
서울,강남구,2014010112,0.009,0.4,0.026,0.019,97
서울,강동구,2014010112,0.009,0.6,0.019,0.029,98
서울,강북구,2014010112,0.008,0.3,0.023,0.016,99
서울,강서구,2014010112,0.01,0.4,0.026,0.018,104
서울,관악구,2014010112,0.008,0.5,0.024,0.017,101
서울,광진구,2014010112,0.006,0.5,0.019,0.024,105
서울,구로구,2014010112,0.009,0.5,0.021,0.021,107
서울,금천구,2014010112,0.009,0.4,0.021,0.016,101
서울,노원구,2014010112,0.011,0.4,0.015,0.021,93
서울,도봉구,2014010112,0.009,0.4,0.031,0.016,111
서울,동대문구,2014010112,0.01,0.6,0.019,0.02,99
서울,동작구,2014010112,0.007,0.4,0.022,0.02,96
서울,마포구,2014010112,0.008,0.5,0.023,0.011,106
서울,서대문구,2014010112,0.009,0.2,0.019,0.022,102
서울,서초구,2014010112,0.007,0.4,0.023,0.014,97
서울,성동구,2014010112,0.007,0.1,0.016,0.02,94
서울,성북구,2014010112,0.011,0.4,0.017,0.032,92
서울,송파구,2014010112,0.011,0.5,0.023,0.02,100
서울,양천구,2014010112,0.012,0.5,0.019,0.018,103
서울,영등포구,2014010112,0.017,0.3,0.023,0.012,98
서울,용산구,2014010112,0.008,0.3,0.018,0.018,101
서울,은평구,2014010112,0.008,0.4,0.021,0.024,105
서울,종로구,2014010112,0.007,0.3,0.012,0.022,101
서울,중구,2014010112,0.011,0.4,0.02,0.024,95
서울,중랑구,2014010112,0.008,0.4,0.014,0.023,98
서울,강남구,2014010113,0.009,0.3,0.029,0.017,95
서울,강동구,2014010113,0.01,0.4,0.025,0.021,95
서울,강북구,2014010113,0.009,0.2,0.027,0.013,89
서울,강서구,2014010113,0.009,0.4,0.029,0.015,89
서울,관악구,2014010113,0.009,0.4,0.026,0.015,92
서울,광진구,2014010113,0.007,0.4,0.024,0.018,107
서울,구로구,2014010113,0.01,0.4,0.022,0.019,97
서울,금천구,2014010113,0.009,0.4,0.022,0.015,93
서울,노원구,2014010113,0.011,0.4,0.018,0.016,88
서울,도봉구,2014010113,0.009,0.3,0.035,0.015,102
서울,동대문구,2014010113,0.01,0.5,0.023,0.015,100
서울,동작구,2014010113,0.009,0.3,0.024,0.017,87
서울,마포구,2014010113,0.007,0.4,0.025,0.009,92
서울,서대문구,2014010113,0.009,0.2,0.022,0.017,92
서울,서초구,2014010113,0.008,0.3,0.026,0.012,91
서울,성동구,2014010113,0.006,0.1,0.021,0.015,99
서울,성북구,2014010113,0.01,0.3,0.026,0.024,83
서울,송파구,2014010113,0.009,0.3,0.028,0.015,97
서울,양천구,2014010113,0.012,0.4,0.019,0.017,112
서울,영등포구,2014010113,0.024,0.1,0.024,0.011,93
서울,용산구,2014010113,0.008,0.2,0.02,0.016,101
서울,은평구,2014010113,0.009,0.3,0.023,0.021,100
서울,종로구,2014010113,0.006,0.3,0.015,0.02,92
서울,중구,2014010113,0.012,0.3,0.024,0.019,95
서울,중랑구,2014010113,0.008,0.3,0.02,0.015,90
서울,강남구,2014010114,0.01,0.3,0.028,0.017,89
서울,강동구,2014010114,0.01,0.4,0.025,0.021,86
서울,강북구,2014010114,0.008,0.3,0.023,0.018,84
서울,강서구,2014010114,0.01,0.4,0.028,0.016,88
서울,관악구,2014010114,0.01,0.5,0.025,0.016,89
서울,광진구,2014010114,0.007,0.4,0.024,0.017,108
서울,구로구,2014010114,0.011,0.5,0.022,0.019,102
서울,금천구,2014010114,0.011,0.4,0.022,0.015,92
서울,노원구,2014010114,0.009,0.3,0.017,0.017,74
서울,도봉구,2014010114,0.008,0.3,0.033,0.016,91
서울,동대문구,2014010114,0.01,0.5,0.023,0.015,90
서울,동작구,2014010114,0.009,0.3,0.023,0.018,77
서울,마포구,2014010114,0.008,0.4,0.025,0.009,88
서울,서대문구,2014010114,0.01,0.4,0.022,0.017,86
서울,서초구,2014010114,0.009,0.4,0.024,0.014,63
서울,성동구,2014010114,0.007,0.1,0.021,0.015,89
서울,성북구,2014010114,0.011,0.4,0.025,0.024,84
서울,송파구,2014010114,0.009,0.4,0.027,0.016,88
서울,양천구,2014010114,0.013,0.4,0.018,0.018,98
서울,영등포구,2014010114,0.019,0.1,0.024,0.011,97
서울,용산구,2014010114,0.008,0.3,0.021,0.014,95
서울,은평구,2014010114,0.009,0.3,0.023,0.022,93
서울,종로구,2014010114,0.007,0.2,0.015,0.018,84
서울,중구,2014010114,0.011,0.3,0.023,0.019,89
서울,중랑구,2014010114,0.008,0.3,0.021,0.014,89
서울,강남구,2014010115,0.011,0.3,0.028,0.018,80
서울,강동구,2014010115,0.01,0.4,0.025,0.021,75
서울,강북구,2014010115,0.009,0.3,0.025,0.015,84
서울,강서구,2014010115,0.011,0.4,0.03,0.016,86
서울,관악구,2014010115,0.011,0.4,0.027,0.015,78
서울,광진구,2014010115,0.007,0.4,0.024,0.018,108
서울,구로구,2014010115,0.012,0.4,0.023,0.019,95
서울,금천구,2014010115,0.011,0.4,0.024,0.014,88
서울,노원구,2014010115,0.011,0.4,0.017,0.018,73
서울,도봉구,2014010115,0.01,0.4,0.033,0.017,86
서울,동대문구,2014010115,0.01,0.4,0.024,0.015,84
서울,동작구,2014010115,0.009,0.3,0.025,0.017,79
서울,마포구,2014010115,0.009,0.4,0.025,0.01,90
서울,서대문구,2014010115,0.011,0.5,0.022,0.018,78
서울,서초구,2014010115,0.009,0.3,0.025,0.014,85
서울,성동구,2014010115,0.007,0.1,0.021,0.016,83
서울,성북구,2014010115,0.01,0.4,0.026,0.025,80
서울,송파구,2014010115,0.009,0.4,0.028,0.016,80
서울,양천구,2014010115,0.012,0.4,0.02,0.018,82
서울,영등포구,2014010115,0.021,0.3,0.025,0.011,86
서울,용산구,2014010115,0.009,0.3,0.02,0.017,90
서울,은평구,2014010115,0.01,0.3,0.023,0.023,97
서울,종로구,2014010115,0.008,0.3,0.016,0.018,82
서울,중구,2014010115,0.012,0.3,0.024,0.02,87
서울,중랑구,2014010115,0.008,0.4,0.021,0.014,80
서울,강남구,2014010116,0.011,0.3,0.031,0.02,87
서울,강동구,2014010116,0.01,0.4,0.026,0.023,82
서울,강북구,2014010116,0.011,0.3,0.029,0.015,86
서울,강서구,2014010116,0.012,0.4,0.032,0.018,106
서울,관악구,2014010116,0.012,0.5,0.029,0.017,100
서울,광진구,2014010116,0.007,0.4,0.025,0.019,93
서울,구로구,2014010116,0.012,0.5,0.023,0.022,111
서울,금천구,2014010116,0.011,0.5,0.026,0.015,105
서울,노원구,2014010116,0.012,0.4,0.019,0.017,74
서울,도봉구,2014010116,0.01,0.4,0.037,0.016,91
서울,동대문구,2014010116,0.011,0.5,0.025,0.018,84
서울,동작구,2014010116,0.011,0.3,0.027,0.018,104
서울,마포구,2014010116,0.01,0.4,0.028,0.011,97
서울,서대문구,2014010116,0.012,0.7,0.025,0.018,96
서울,서초구,2014010116,0.01,0.4,0.029,0.014,104
서울,성동구,2014010116,0.008,0.1,0.021,0.019,81
서울,성북구,2014010116,0.01,0.4,0.027,0.026,80
서울,송파구,2014010116,0.009,0.4,0.028,0.017,87
서울,양천구,2014010116,0.013,0.5,0.02,0.023,130
서울,영등포구,2014010116,0.018,0.4,0.026,0.013,97
서울,용산구,2014010116,0.009,0.3,0.022,0.02,89
서울,은평구,2014010116,0.011,0.4,0.025,0.024,100
서울,종로구,2014010116,0.008,0.3,0.017,0.022,82
서울,중구,2014010116,0.013,0.3,0.027,0.021,82
서울,중랑구,2014010116,0.009,0.3,0.023,0.015,69
서울,강남구,2014010117,0.01,0.3,0.031,0.021,123
서울,강동구,2014010117,0.01,0.5,0.025,0.027,108
서울,강북구,2014010117,0.01,0.3,0.027,0.018,113
서울,강서구,2014010117,0.011,0.5,0.027,0.025,121
서울,관악구,2014010117,0.01,0.5,0.026,0.02,130
서울,광진구,2014010117,0.007,0.5,0.025,0.021,128
서울,구로구,2014010117,0.01,0.5,0.023,0.024,124
서울,금천구,2014010117,0.009,0.4,0.023,0.019,121
서울,노원구,2014010117,0.013,0.4,0.015,0.027,100
서울,도봉구,2014010117,0.011,0.4,0.037,0.019,117
서울,동대문구,2014010117,0.011,0.6,0.022,0.023,120
서울,동작구,2014010117,0.009,0.4,0.025,0.022,116
서울,마포구,2014010117,0.009,0.5,0.024,0.015,128
서울,서대문구,2014010117,0.01,0.6,0.021,0.025,119
서울,서초구,2014010117,0.009,0.4,0.026,0.018,152
서울,성동구,2014010117,0.007,0.2,0.019,0.022,123
서울,성북구,2014010117,0.01,0.4,0.026,0.031,106
서울,송파구,2014010117,0.009,0.5,0.029,0.019,116
서울,양천구,2014010117,0.01,0.5,0.018,0.026,132
서울,영등포구,2014010117,0.011,0.4,0.025,0.014,121
서울,용산구,2014010117,0.007,0.3,0.02,0.023,129
서울,은평구,2014010117,0.011,0.4,0.022,0.032,129
서울,종로구,2014010117,0.007,0.3,0.013,0.032,112
서울,중구,2014010117,0.011,0.4,0.021,0.028,119
서울,중랑구,2014010117,0.009,0.4,0.02,0.021,104
서울,강남구,2014010118,0.009,0.4,0.025,0.025,126
서울,강동구,2014010118,0.009,0.5,0.019,0.035,123
서울,강북구,2014010118,0.008,0.3,0.022,0.023,122
서울,강서구,2014010118,0.01,0.6,0.02,0.033,126
서울,관악구,2014010118,0.009,0.6,0.019,0.027,129
서울,광진구,2014010118,0.006,0.5,0.022,0.024,136
서울,구로구,2014010118,0.009,0.6,0.017,0.032,126
서울,금천구,2014010118,0.007,0.4,0.018,0.025,120
서울,노원구,2014010118,0.012,0.5,0.012,0.033,119
서울,도봉구,2014010118,0.009,0.5,0.032,0.024,126
서울,동대문구,2014010118,0.009,0.6,0.016,0.031,127
서울,동작구,2014010118,0.007,0.4,0.021,0.028,122
서울,마포구,2014010118,0.008,0.5,0.021,0.018,133
서울,서대문구,2014010118,0.008,0.6,0.017,0.031,121
서울,서초구,2014010118,0.008,0.4,0.022,0.023,122
서울,성동구,2014010118,0.006,0.2,0.014,0.027,123
서울,성북구,2014010118,0.008,0.5,0.021,0.038,112
서울,송파구,2014010118,0.008,0.5,0.025,0.024,123
서울,양천구,2014010118,0.009,0.5,0.016,0.028,124
서울,영등포구,2014010118,0.009,0.6,0.02,0.019,127
서울,용산구,2014010118,0.007,0.4,0.014,0.031,130
서울,은평구,2014010118,0.01,0.5,0.017,0.041,129
서울,종로구,2014010118,0.005,0.3,0.009,0.037,121
서울,중구,2014010118,0.01,0.4,0.017,0.032,126
서울,중랑구,2014010118,0.008,0.4,0.016,0.025,122
서울,강남구,2014010119,0.009,0.4,0.024,0.026,120
서울,강동구,2014010119,0.007,0.6,0.015,0.039,123
서울,강북구,2014010119,0.009,0.3,0.017,0.029,123
서울,강서구,2014010119,0.008,0.6,0.015,0.038,113
서울,관악구,2014010119,0.008,0.6,0.017,0.028,126
서울,광진구,2014010119,0.005,0.6,0.018,0.028,138
서울,구로구,2014010119,0.009,0.6,0.013,0.037,122
서울,금천구,2014010119,0.006,0.4,0.014,0.028,106
서울,노원구,2014010119,0.01,0.5,0.011,0.036,114
서울,도봉구,2014010119,0.008,0.6,0.026,0.031,130
서울,동대문구,2014010119,0.008,0.6,0.017,0.028,119
서울,동작구,2014010119,0.006,0.4,0.019,0.029,106
서울,마포구,2014010119,0.007,0.5,0.016,0.022,121
서울,서대문구,2014010119,0.007,0.5,0.015,0.036,118
