E,Tau,Trate,nok,TrainRsq,TestRsq,TrainRmse,TestRmse
8,2,0.8,10,0.542568,0.349314,0.080378,0.059603
8,2,0.8,11,0.546466,0.300965,0.080035,0.061778
8,2,0.8,12,0.566741,0.291256,0.078226,0.062205
8,2,0.8,13,0.579918,0.335940,0.077027,0.060212
8,2,0.8,14,0.572585,0.313031,0.077696,0.061242
8,2,0.8,15,0.608835,0.244030,0.074328,0.064244
