E,Tau,Trate,nok,TrainRsq,TestRsq,TrainRmse,TestRmse
7,4,0.8,10,0.694083,0.327230,0.079336,0.059450
7,4,0.8,11,0.686663,0.357046,0.080292,0.058117
7,4,0.8,12,0.690285,0.318285,0.079827,0.059843
7,4,0.8,13,0.696953,0.325251,0.078963,0.059537
7,4,0.8,14,0.707417,0.326797,0.077588,0.059469
7,4,0.8,15,0.697982,0.343414,0.078829,0.058730
