E,Tau,Trate,nok,TrainRsq,TestRsq,TrainRmse,TestRmse
9,2,0.8,15,0.669505,0.313187,0.065324,0.084324
9,2,0.8,16,0.636904,0.291646,0.068470,0.085636
9,2,0.8,17,0.665789,-0.686658,0.065691,0.132143
9,2,0.8,18,0.652931,-0.179921,0.066942,0.110524
9,2,0.8,19,0.709198,0.378025,0.061276,0.080245
9,2,0.8,20,0.703505,0.325256,0.061873,0.083579
