E,Tau,Trate,nok,TrainRsq,TestRsq,TrainRmse,TestRmse
7,9,0.8,10,0.437221,0.360756,0.080300,0.095443
7,9,0.8,11,0.268069,0.162706,0.091576,0.109232
7,9,0.8,12,0.437581,-0.041427,0.080275,0.121822
7,9,0.8,13,0.436382,-0.753184,0.080360,0.158061
7,9,0.8,14,0.455325,-0.356261,0.078998,0.139021
7,9,0.8,15,0.529943,0.497173,0.073388,0.084648
