E,Tau,Trate,nok,TrainRsq,TestRsq,TrainRmse,TestRmse
9,2,0.8,15,0.724809,0.368010,0.080873,0.051237
9,2,0.8,16,0.679794,0.429165,0.087237,0.048695
9,2,0.8,17,0.742497,0.471625,0.078231,0.046849
9,2,0.8,18,0.745468,0.406260,0.077778,0.049663
9,2,0.8,19,0.739551,0.459508,0.078677,0.047383
9,2,0.8,20,0.764225,0.406520,0.074858,0.049652
