E,Tau,Trate,nok,TrainRsq,TestRsq,TrainRmse,TestRmse
6,7,0.8,10,0.612433,0.592932,0.086666,0.063288
6,7,0.8,11,0.570899,0.596057,0.091191,0.063044
6,7,0.8,12,0.616034,0.592127,0.086262,0.063350
6,7,0.8,13,0.579352,0.617127,0.090289,0.061378
6,7,0.8,14,0.553957,0.634681,0.092974,0.059955
6,7,0.8,15,0.609413,0.584216,0.087003,0.063962
