0.025,0.024,0.028,0.02,0.026,0.032,0.044,0.021,0.028,0.029,0.028,0.029,0.024,0.028,0.026,0.024,0.022,0.026,0.022,0.031,0.027,0.029,0.027,0.025,0.028,
0.022,0.022,0.025,0.02,0.024,0.031,0.042,0.021,0.025,0.026,0.022,0.029,0.023,0.027,0.025,0.023,0.015,0.023,0.021,0.031,0.025,0.028,0.024,0.021,0.024,
0.019,0.021,0.023,0.018,0.022,0.028,0.038,0.019,0.024,0.025,0.019,0.025,0.021,0.027,0.022,0.022,0.015,0.021,0.019,0.026,0.022,0.027,0.022,0.017,0.024,
0.017,0.02,0.023,0.017,0.019,0.027,0.032,0.018,0.024,0.025,0.018,0.023,0.021,0.026,0.02,0.02,0.014,0.021,0.018,0.025,0.022,0.026,0.022,0.015,0.022,
0.015,0.019,0.022,0.017,0.019,0.025,0.033,0.015,0.025,0.025,0.018,0.021,0.02,0.026,0.019,0.019,0.013,0.021,0.017,0.027,0.022,0.026,0.021,0.015,0.022,
0.014,0.018,0.023,0.015,0.017,0.024,0.03,0.014,0.023,0.024,0.017,0.02,0.019,0.025,0.018,0.019,0.013,0.02,0.016,0.026,0.021,0.025,0.021,0.013,0.021,
0.012,0.018,0.022,0.014,0.018,0.021,0.029,0.015,0.023,0.021,0.016,0.02,0.018,0.024,0.017,0.018,0.015,0.02,0.016,0.019,0.02,0.024,0.02,0.014,0.017,
0.015,0.019,0.025,0.017,0.02,0.027,0.037,0.017,0.023,0.023,0.021,0.021,0.021,0.026,0.018,0.021,0.015,0.021,0.018,0.027,0.024,0.025,0.024,0.018,0.025,
0.019,0.023,0.027,0.02,0.024,0.03,0.044,0.021,0.024,0.027,0.026,0.027,0.024,0.03,0.022,0.025,0.019,0.024,0.023,0.031,0.027,0.029,0.027,0.018,0.027,
0.019,0.022,0.028,0.02,0.022,0.031,0.043,0.02,0.025,0.027,0.026,0.024,0.024,0.028,0.022,0.024,0.019,0.024,0.022,0.035,0.026,0.028,0.026,0.016,0.028,
0.015,0.021,0.028,0.019,0.018,0.028,0.038,0.02,0.025,0.026,0.024,0.026,0.023,0.024,0.018,0.023,0.018,0.026,0.02,0.031,0.023,0.028,0.024,0.011,0.026,
0.016,0.019,0.026,0.016,0.018,0.026,0.037,0.018,0.023,0.026,0.024,0.026,0.021,0.023,0.022,0.02,0.017,-999,0.016,0.027,0.02,0.024,0.023,0.011,0.025,
0.013,0.018,0.022,0.015,0.014,0.023,0.034,0.017,0.022,0.024,0.021,0.022,0.016,0.021,0.029,0.018,0.015,0.02,0.016,0.024,0.018,0.019,0.019,0.007,0.022,
0.007,0.015,0.02,0.013,0.015,0.019,0.032,0.016,0.019,0.02,0.016,0.021,0.01,0.017,0.029,0.016,0.011,0.018,0.012,0.02,0.017,0.017,0.017,0.007,0.019,
0.007,0.013,0.019,0.008,0.012,0.018,0.03,0.015,0.016,0.019,0.013,0.018,0.006,0.02,0.024,0.014,0.009,0.017,0.01,0.02,0.017,0.016,0.017,0.008,0.012,
0.005,0.014,0.018,0.007,0.014,0.015,0.028,0.016,0.014,0.016,0.007,0.02,0.006,0.017,0.022,0.014,0.007,0.016,0.009,0.014,0.014,0.017,0.011,0.004,0.012,
0.005,0.008,0.018,0.006,0.013,0.011,0.029,0.02,0.016,0.015,0.005,0.019,0.008,0.016,0.023,0.014,0.006,0.017,0.009,0.015,0.015,0.013,0.01,0.004,0.012,
0.004,0.01,0.019,0.005,0.015,0.012,0.03,0.019,0.021,0.015,0.006,0.02,0.009,0.015,0.023,0.013,0.006,0.014,0.008,0.014,0.014,0.011,0.009,0.003,0.014,
0.004,0.013,0.021,0.006,0.015,0.015,0.025,0.014,0.021,0.015,0.009,0.021,0.007,0.016,0.022,0.014,0.008,0.014,0.007,0.015,0.017,0.015,0.012,0.005,0.016,
0.005,0.016,0.02,0.008,0.017,0.019,0.03,0.023,0.021,0.015,0.008,0.022,0.012,0.017,0.023,0.014,0.008,0.015,0.007,0.019,0.017,0.017,0.012,0.005,0.018,
0.013,0.017,0.022,0.01,0.022,0.022,0.041,0.018,0.022,0.018,0.014,0.026,0.014,0.019,0.031,0.02,0.012,0.02,0.011,0.02,0.019,0.02,0.015,0.01,0.015,
0.016,0.022,0.027,0.013,0.028,0.026,0.045,0.017,0.027,0.021,0.019,0.031,0.017,0.024,0.03,0.021,0.014,0.024,0.016,0.021,0.025,0.021,0.02,0.017,0.021,
0.02,0.023,0.028,0.014,0.028,0.028,0.043,0.019,0.025,0.021,0.023,0.03,0.019,0.027,0.031,0.023,0.019,0.024,0.017,0.028,0.025,0.022,0.022,0.019,0.024,
0.021,0.022,0.028,0.016,0.025,0.031,0.042,0.018,0.023,0.024,0.024,0.028,0.02,0.028,0.031,0.022,0.02,0.028,0.017,0.03,0.027,0.022,0.024,0.022,0.025,
0.02,0.02,0.025,0.017,0.024,0.03,0.041,0.017,0.023,0.023,0.024,0.027,0.018,0.029,0.031,0.02,0.019,0.026,0.018,0.028,0.024,0.022,0.024,0.023,0.022,
0.016,0.017,0.023,0.014,0.02,0.028,0.035,0.017,0.023,0.021,0.016,0.023,0.017,0.027,0.028,0.017,0.013,0.024,0.018,0.029,0.023,0.021,0.02,0.019,0.015,
0.01,0.015,0.018,0.009,0.015,0.024,0.029,0.013,0.02,0.011,0.012,0.02,0.01,0.026,0.025,0.011,0.01,0.017,0.011,0.021,0.017,0.014,0.015,0.01,0.009,
0.006,0.012,0.015,0.006,0.013,0.019,0.026,0.011,0.017,0.013,0.01,0.016,0.009,0.02,0.02,0.008,0.01,0.012,0.008,0.011,0.012,0.02,0.012,0.009,0.007,
0.007,0.011,0.019,0.006,0.014,0.017,0.028,0.01,0.02,0.014,0.011,0.014,0.008,0.02,0.02,0.009,0.009,0.015,0.007,0.011,0.009,0.021,0.011,0.006,0.01,
0.007,0.012,0.019,0.009,0.013,0.018,0.028,0.009,0.018,0.011,0.015,0.016,0.009,0.018,0.022,0.008,0.012,0.017,0.006,0.009,0.011,0.013,0.012,0.006,0.015,
0.008,0.015,0.016,0.009,0.016,0.02,0.031,0.008,0.015,0.011,0.01,0.021,0.011,0.013,0.022,0.004,0.007,0.011,0.009,0.012,0.006,0.012,0.011,0.008,0.016,
0.005,0.007,0.019,0.018,0.016,0.015,0.037,0.008,0.011,0.015,0.01,0.017,0.01,0.013,0.019,0.003,0.007,0.006,0.016,0.018,0.006,0.012,0.011,0.009,0.01,
0.009,0.017,0.026,0.016,0.021,0.014,0.037,0.009,0.017,0.021,0.014,0.019,0.014,0.02,0.023,0.007,0.011,0.011,0.018,0.024,0.012,0.019,0.014,0.014,0.009,
-999,0.016,0.023,0.011,0.018,0.02,0.037,0.011,0.016,0.02,0.022,0.024,0.016,0.02,0.03,0.008,0.014,0.018,0.014,0.017,0.014,0.018,0.023,0.021,0.016,
-999,0.015,0.023,0.018,0.024,0.019,0.046,0.015,0.021,0.025,0.026,0.023,0.014,0.019,0.027,0.009,0.018,0.02,0.019,0.02,0.01,0.021,0.023,0.016,0.022,
0.018,0.019,0.039,0.02,0.035,0.019,0.059,0.019,0.028,0.037,0.032,0.032,0.022,0.036,0.037,0.01,0.016,0.012,0.024,0.031,0.02,0.034,0.03,0.03,0.027,
0.022,0.02,0.04,0.026,0.036,0.02,0.056,0.025,0.034,0.038,0.032,0.034,0.025,0.04,0.039,0.011,0.021,0.014,0.024,0.037,0.02,0.035,0.039,0.033,0.018,
0.027,0.009,0.031,0.031,0.035,0.021,0.055,0.021,0.021,0.035,0.035,0.036,0.026,0.036,0.037,0.014,0.021,0.01,0.029,0.034,0.017,0.036,0.033,0.034,0.016,
0.022,0.008,0.023,0.021,0.021,0.019,0.04,0.018,0.019,0.029,0.031,0.03,0.022,0.036,0.032,0.013,0.018,0.012,0.014,0.021,0.016,0.035,0.031,0.032,0.014,
0.014,0.004,0.016,0.006,0.021,0.005,0.034,0.016,0.012,0.012,0.028,0.028,0.003,0.019,0.027,0.006,0.017,0.01,0.012,0.02,0.01,0.025,0.022,0.015,0.009,
0.015,0.004,0.022,0.005,0.021,0.013,0.033,0.016,0.004,0.007,0.007,0.027,0.001,0.003,0.029,0.008,0.008,0.008,0.011,0.013,0.008,0.015,0.005,0.004,0.007,
0.015,0.011,0.016,0.008,0.019,0.017,0.03,0.012,0.008,0.012,0.007,0.026,0.011,0.007,0.028,0.007,0.004,0.015,0.011,0.014,0.011,0.009,0.006,0.008,0.005,
0.019,0.013,0.013,0.006,0.016,0.018,0.026,0.011,0.007,0.012,0.01,0.027,0.01,0.01,0.025,0.007,0.005,0.016,0.009,0.018,0.01,0.007,0.007,0.008,0.007,
0.02,0.012,0.012,0.01,0.015,0.019,0.026,0.01,0.006,0.006,0.011,0.025,0.011,0.01,0.025,0.007,0.007,0.015,0.01,0.014,0.012,0.005,0.009,0.008,0.01,
0.013,0.01,0.012,0.012,0.02,0.017,0.032,0.013,0.008,0.005,0.016,0.029,0.014,0.013,0.028,0.012,0.008,0.013,0.012,0.018,0.014,0.009,0.011,0.011,0.009,
0.023,0.012,0.016,0.014,0.024,0.021,0.039,0.015,0.012,0.009,0.022,0.029,0.019,0.019,0.031,0.015,0.013,0.017,0.016,0.025,0.018,0.017,0.018,0.017,0.017,
0.023,0.016,0.02,0.015,0.023,0.026,0.042,0.014,0.017,0.014,0.023,0.028,0.021,0.021,0.032,0.016,0.016,0.02,0.017,0.031,0.021,0.021,0.021,0.02,0.018,
0.022,0.015,0.021,0.013,0.025,0.024,0.039,0.014,0.017,0.016,0.023,0.027,0.02,0.021,0.031,0.015,0.016,0.019,0.016,0.03,0.021,0.021,0.022,0.02,0.017,
0.022,0.015,0.02,0.013,0.022,0.023,0.037,0.014,0.016,0.014,0.021,0.027,0.019,0.019,0.031,0.012,0.015,0.017,0.014,0.023,0.021,0.02,0.02,0.018,0.016,
0.021,0.012,0.018,0.012,0.019,0.023,0.029,0.011,0.014,0.013,0.019,0.026,0.017,0.016,0.028,0.009,0.012,0.014,0.012,0.02,0.012,0.012,0.014,0.015,0.012,
0.016,0.011,0.014,0.008,0.017,0.014,0.027,0.01,0.01,0.009,0.014,0.025,0.014,0.012,0.026,0.006,0.009,0.011,0.012,0.019,0.009,0.005,0.012,0.011,0.01,
0.01,0.01,0.016,0.017,0.02,0.015,0.039,0.014,0.01,0.009,0.016,0.023,0.019,0.016,0.024,0.008,0.01,0.011,0.013,0.022,0.015,0.012,0.013,0.007,0.011,
0.014,0.012,0.021,0.028,0.028,0.019,0.051,0.019,0.013,0.016,0.023,0.027,0.02,0.021,0.027,0.012,0.011,0.016,0.029,0.029,0.016,0.019,0.02,0.01,0.011,
0.026,0.016,0.024,0.046,0.045,0.018,-999,0.034,0.016,0.017,0.02,0.041,0.028,0.03,0.037,0.019,0.011,0.019,0.041,0.046,0.022,0.02,0.018,0.016,0.015,
0.033,0.019,0.034,0.044,0.056,0.03,-999,0.032,0.019,0.022,0.032,0.064,0.043,0.048,0.052,0.02,0.019,0.026,0.038,0.05,0.035,-999,0.035,0.041,0.021,
0.049,0.033,0.054,0.043,0.059,0.049,-999,0.041,0.037,0.042,0.058,-999,0.039,0.047,0.056,0.034,0.037,0.045,0.041,0.047,0.037,-999,0.046,0.04,0.038,
0.053,0.045,0.053,0.056,0.08,0.053,-999,0.062,0.044,0.046,0.061,-999,0.047,0.058,0.08,0.05,0.038,0.052,0.049,0.066,0.056,-999,0.05,0.048,0.049,
0.077,0.055,0.065,0.052,0.079,0.072,0.052,0.057,0.05,0.056,0.073,-999,0.057,0.065,0.083,0.058,0.052,0.059,0.051,0.07,0.068,-999,0.062,0.057,0.068,
0.062,0.062,0.068,0.033,0.07,0.073,0.048,0.062,0.054,0.063,0.056,0.078,0.046,0.055,-999,0.043,0.051,0.064,0.045,-999,0.049,-999,0.05,0.047,0.063,
0.053,0.056,0.063,0.039,0.071,0.068,0.048,0.063,0.053,0.06,0.057,0.081,0.045,0.055,0.065,0.044,0.045,0.059,0.045,-999,0.048,-999,0.049,0.044,0.053,
0.072,0.058,0.057,0.041,0.068,0.068,0.045,0.058,0.046,0.057,0.063,0.084,0.049,0.057,0.067,0.047,0.047,0.06,0.046,-999,0.056,-999,0.051,0.048,0.055,
0.062,0.057,0.056,0.037,0.067,0.068,0.036,0.044,0.044,0.048,0.058,0.079,0.044,0.055,0.063,0.044,0.044,0.066,0.036,0.049,0.047,-999,0.047,0.047,0.052,
0.056,0.047,0.047,0.034,0.051,0.066,0.032,0.036,0.035,0.035,0.054,0.07,0.036,0.044,0.058,0.042,0.035,0.051,0.03,0.041,0.047,-999,0.04,0.034,0.046,
0.039,0.039,0.036,0.033,0.043,0.051,0.031,0.026,0.03,0.031,0.044,0.055,0.033,0.041,0.036,0.031,0.033,0.042,0.027,0.037,0.032,-999,0.03,0.032,0.035,
0.028,0.018,0.036,0.025,0.036,0.031,0.027,0.019,0.034,0.029,0.043,0.043,0.037,0.038,0.03,0.021,0.029,0.033,0.027,0.04,0.024,-999,0.036,0.031,0.022,
0.026,0.02,0.031,0.033,0.027,0.025,0.024,0.015,0.029,0.03,0.046,0.041,0.029,0.035,0.029,0.013,0.028,0.026,0.024,0.032,0.021,-999,0.028,0.033,0.017,
0.018,0.018,0.039,0.027,0.026,0.02,0.022,0.012,0.03,0.044,0.035,0.047,0.023,0.032,0.031,0.014,0.018,0.02,0.019,0.026,0.019,-999,0.023,0.024,0.025,
0.028,0.021,0.042,0.029,0.034,0.03,0.03,0.02,0.029,0.04,0.035,0.045,0.023,0.021,0.033,0.02,0.019,0.017,0.026,0.033,0.026,-999,0.024,0.023,0.022,
0.035,0.028,0.038,0.041,0.043,0.036,0.039,0.031,0.029,0.029,0.023,0.052,0.033,0.034,0.04,0.03,0.015,0.027,0.037,0.055,0.037,-999,0.017,0.021,0.032,
0.046,0.035,0.042,0.047,0.047,0.045,0.044,0.035,0.028,0.036,0.047,0.057,0.044,0.052,0.047,0.036,0.03,0.032,0.043,0.058,0.045,-999,0.046,0.046,0.037,
0.048,0.04,0.051,0.048,0.054,0.049,0.044,0.043,0.041,0.044,0.051,0.06,0.047,0.06,0.052,0.04,0.04,0.041,0.045,0.063,0.045,-999,0.047,0.047,0.045,
0.06,0.048,0.059,0.046,0.062,0.062,0.047,0.046,0.047,0.054,0.062,0.066,0.05,0.06,0.058,0.047,0.045,0.054,0.042,0.065,0.052,-999,0.055,0.054,0.055,
0.06,0.053,0.059,0.042,0.06,0.067,0.046,0.041,0.05,0.057,0.06,0.064,0.05,0.057,0.057,0.047,0.049,0.052,0.042,0.065,0.056,-999,0.057,0.052,0.057,
0.052,0.049,0.054,0.039,0.054,0.063,0.039,0.032,0.043,0.05,0.056,0.057,0.045,0.054,0.049,0.039,0.042,0.046,0.037,0.058,0.048,-999,0.048,0.048,0.05,
0.043,0.042,0.046,0.034,0.043,0.054,0.032,0.027,0.038,0.044,0.044,0.049,0.038,0.043,0.039,0.024,0.03,0.038,0.03,0.042,0.026,-999,0.041,0.043,0.033,
0.035,0.031,0.031,0.025,0.037,0.039,0.027,0.016,0.034,0.029,0.038,0.043,0.03,0.035,0.032,0.014,0.029,0.033,0.022,0.03,0.021,-999,0.032,0.029,0.026,
0.029,0.023,0.038,0.015,0.023,0.037,0.022,0.007,0.027,0.027,0.032,0.034,0.021,0.027,0.028,0.014,0.02,0.028,0.017,0.03,0.016,-999,0.021,0.02,0.019,
0.021,0.023,0.027,0.008,0.022,0.022,0.02,0.012,0.022,0.018,0.028,0.026,0.023,0.022,0.02,0.01,0.023,0.022,0.013,0.027,0.013,-999,0.02,0.02,0.026,
0.024,0.02,0.025,0.008,0.035,0.017,0.02,0.015,0.018,0.023,0.024,0.03,0.016,0.018,0.022,0.01,0.016,0.024,0.016,0.022,0.012,-999,0.021,0.022,0.02,
0.031,0.02,0.023,-999,0.04,0.025,0.026,0.027,0.019,0.017,0.028,0.035,0.02,0.02,0.03,0.016,0.018,0.029,0.022,0.028,0.024,-999,0.021,0.022,0.024,
0.036,0.03,0.036,-999,0.045,0.033,0.03,0.038,0.028,0.023,0.025,0.048,0.022,0.021,0.038,0.03,0.02,0.035,0.026,0.036,0.031,-999,0.02,0.02,0.034,
0.033,0.034,0.028,-999,0.047,0.038,0.033,0.036,0.023,0.022,0.032,0.053,0.019,0.015,0.04,0.03,0.015,0.037,0.022,0.017,0.037,-999,0.026,0.016,0.04,
0.039,0.031,0.025,-999,0.055,0.04,0.048,0.04,0.017,0.019,0.035,0.059,0.026,0.017,0.045,0.035,0.018,0.032,0.037,0.049,0.043,-999,0.028,0.019,0.042,
0.043,-999,0.028,-999,0.067,0.048,0.054,0.041,0.018,0.024,0.017,0.06,-999,0.02,0.037,0.029,0.023,0.031,0.037,0.026,0.033,-999,0.017,0.018,0.033,
0.039,-999,0.028,-999,0.058,0.049,0.04,0.047,0.017,0.02,0.048,0.062,-999,0.024,0.038,0.032,0.02,0.035,0.043,0.045,0.033,-999,0.041,0.02,0.035,
0.027,0.024,0.025,-999,0.04,0.043,0.026,0.029,0.024,0.016,0.032,0.048,0.026,0.029,0.031,0.017,0.021,0.029,0.026,0.024,0.018,-999,0.024,0.025,0.033,
0.015,0.019,0.021,-999,0.029,0.024,0.016,0.014,0.014,0.022,0.017,0.036,0.014,0.025,0.015,0.005,0.01,0.024,0.013,0.015,0.006,0.024,0.017,0.02,0.02,
0.003,0.007,0.021,-999,0.015,0.008,0.007,0.007,0.008,0.031,0.013,0.022,0.013,0.02,0.009,0.002,0.004,0.013,0.014,0.008,0.007,0.03,0.019,0.015,0.008,
0.006,0.002,0.019,0.001,0.006,0.006,0.01,0.003,0.005,0.02,0.016,0.016,0.011,0.031,0.005,0.003,0.009,0.005,0.006,0.014,0.006,0.018,0.012,0.016,0.003,
0.002,0.004,0.007,0.001,0.006,0.01,0.005,0.002,0.006,0.005,0.008,0.016,0.004,0.006,0.006,0.001,0.006,0.003,0.004,0.007,0.002,0.008,0.005,0.004,0.004,
0.002,0.002,0.01,0.001,0.006,0.005,0.005,0.002,0.003,0.005,0.006,0.012,0.004,0.001,0.005,0.001,0.002,0.003,0.004,0.004,0.002,0.003,0.004,0.002,0.004,
0.002,0.003,0.01,0.001,0.006,0.006,0.007,0.002,0.005,0.012,0.003,0.009,0.004,0.003,0.004,0.001,0.004,0.003,0.007,0.007,0.002,0.002,0.003,0.004,0.002,
0.003,0.003,0.018,0.001,0.011,0.003,0.012,0.005,0.009,0.018,0.006,0.011,0.006,0.01,0.005,0.001,0.002,0.003,0.011,0.007,0.004,0.002,0.008,0.01,0.003,
0.005,0.002,0.018,0.001,0.009,0.005,0.013,0.003,0.016,0.018,0.015,0.016,0.01,0.011,0.01,0.002,0.002,0.003,0.009,0.008,0.003,0.007,0.012,0.008,0.002,
0.007,0.002,0.016,0.001,0.012,0.006,0.015,0.002,0.015,0.013,0.014,0.017,0.016,0.023,0.007,0.002,0.005,0.004,0.015,0.006,0.004,0.016,0.012,0.013,0.002,
0.006,0.001,0.02,0.001,0.016,0.005,0.015,0.002,0.025,0.021,0.012,0.014,0.026,0.031,0.017,0.003,0.011,0.005,0.013,0.014,0.013,0.022,0.022,0.024,0.004,
0.016,0.002,0.023,0.001,0.009,0.01,0.011,0.002,0.019,0.019,0.02,0.016,0.023,0.029,0.022,0.006,0.015,0.005,0.013,0.018,0.012,0.021,0.012,0.022,0.005,
0.014,0.002,0.018,0.001,0.011,0.011,0.009,0.002,0.016,0.011,0.013,0.016,0.021,0.024,0.014,0.004,0.014,0.003,0.011,0.024,0.008,0.021,0.012,0.02,0.004,
0.006,0.003,0.009,0.001,0.018,0.003,0.015,0.002,0.007,0.012,0.006,0.013,0.013,0.016,0.009,0.002,0.006,0.004,0.008,0.021,0.004,0.013,0.009,0.009,0.004,
0.003,0.005,0.011,0.001,0.01,0.004,0.008,0.004,0.007,0.014,0.006,0.014,0.008,0.007,0.007,0.002,0.005,0.004,0.006,0.013,0.005,0.006,0.006,0.004,0.006,
0.006,0.005,0.012,0.001,0.009,0.006,0.008,0.003,0.015,0.007,0.006,0.016,0.008,0.004,0.008,0.003,0.006,0.005,0.005,0.007,0.005,0.004,0.006,0.004,0.011,
0.009,0.006,0.013,0.001,0.01,0.008,0.009,0.004,0.016,0.01,0.009,0.019,0.009,0.004,0.011,0.005,0.007,0.007,0.008,0.01,0.01,0.005,0.008,0.004,0.014,
0.014,0.019,0.014,-999,0.01,0.011,0.009,0.005,0.018,0.011,0.013,0.02,0.011,0.006,0.013,0.008,0.008,0.008,0.009,0.007,0.011,0.003,0.013,0.005,0.014,
0.019,0.017,0.017,-999,0.011,0.013,0.012,0.006,0.022,0.013,0.017,0.017,0.007,0.006,0.014,0.011,0.014,0.009,0.013,0.01,0.016,0.008,0.015,0.007,0.018,
0.023,0.027,0.024,0.021,0.016,0.025,0.018,0.012,0.032,0.026,0.029,0.03,0.009,0.011,0.014,0.014,0.024,0.018,0.018,0.014,0.015,0.013,0.024,0.009,0.031,
0.014,0.04,0.036,0.024,0.021,-999,0.02,0.017,0.032,0.035,0.021,0.025,0.014,0.021,0.013,0.005,0.027,0.03,0.019,0.016,0.01,0.02,0.015,0.018,0.033,
0.016,0.036,0.035,0.031,0.03,0.015,0.024,0.023,0.036,0.031,0.023,0.029,0.018,0.028,0.015,0.009,0.02,0.019,0.024,0.018,0.014,0.03,0.023,0.024,0.023,
0.015,0.021,0.034,0.026,0.028,0.017,0.021,0.02,0.037,0.035,0.029,0.038,0.021,0.038,0.026,0.009,0.025,0.008,0.019,0.019,0.017,0.039,0.027,0.028,0.018,
0.019,0.009,0.047,0.031,0.023,0.017,0.02,0.02,0.045,0.046,-999,0.035,0.016,0.039,0.023,0.011,0.027,0.011,0.016,0.018,0.014,0.049,0.028,0.024,0.033,
0.021,0.011,0.04,0.038,0.025,0.019,0.021,0.023,0.041,0.041,-999,0.034,0.015,0.036,0.023,0.011,0.015,0.012,0.015,0.019,0.015,0.046,0.016,0.012,0.014,
0.014,0.015,0.02,0.012,0.026,0.015,0.018,0.019,0.019,0.019,-999,0.034,0.016,0.014,0.021,0.008,0.011,0.009,0.014,0.016,0.015,0.029,0.014,0.012,0.013,
0.01,0.018,0.012,0.007,0.016,0.007,0.013,0.012,0.007,0.006,0.006,0.024,0.008,0.005,0.011,0.002,0.006,0.011,0.009,0.009,0.006,0.004,0.006,0.004,0.005,
0.007,0.021,0.007,0.005,0.008,0.009,0.014,0.005,0.004,0.003,0.003,0.015,0.004,0.002,0.006,0.002,0.003,0.016,0.008,0.009,0.004,0.001,0.005,0.003,0.007,
0.006,0.013,0.006,0.013,0.009,0.009,0.013,0.004,0.007,0.002,0.006,0.012,0.004,0.003,0.005,0.003,0.003,0.009,0.01,0.012,0.003,0.013,0.004,0.003,0.009,
0.003,0.003,0.009,0.017,0.01,0.004,0.014,0.003,0.006,0.002,0.005,0.011,0.004,0.005,0.004,0.001,0.003,0.004,0.005,0.015,0.002,0.004,0.003,0.002,0.007,
0.002,0.003,0.006,0.021,0.009,0.003,0.008,0.005,0.004,0.002,0.003,0.012,0.005,0.004,0.004,0.001,0.003,0.003,0.01,0.018,0.002,0.001,0.003,0.002,0.006,
0.003,0.008,0.007,0.015,0.006,0.005,0.01,0.003,0.006,0.013,0.003,0.011,0.004,0.001,0.004,0.006,0.002,0.005,0.013,0.018,0.003,0.001,0.003,0.002,0.006,
0.007,0.014,0.012,0.005,0.005,0.011,0.005,0.003,0.009,0.017,0.004,0.009,0.003,0.002,0.008,0.009,0.004,0.005,0.005,0.008,0.003,0.001,0.004,0.003,0.01,
0.008,0.01,0.008,0.001,0.006,0.014,0.006,0.002,0.01,0.013,0.009,0.01,0.006,0.005,0.007,0.01,0.006,0.003,0.004,0.013,0.006,0.004,0.006,0.003,0.017,
0.004,0.012,0.011,0.005,0.006,0.014,0.01,0.009,0.008,0.011,0.019,0.01,0.014,0.013,0.006,0.011,0.011,0.003,0.012,0.02,0.008,0.004,0.015,0.009,0.02,
0.008,0.017,0.012,0.012,0.008,0.021,0.011,0.014,0.012,0.009,0.023,0.011,0.02,0.02,0.011,0.018,0.013,0.014,0.015,0.023,0.013,0.008,0.02,0.017,0.024,
0.013,0.019,0.008,0.014,0.007,0.018,0.013,0.013,0.012,0.007,0.016,0.01,0.02,0.022,0.016,0.016,0.011,0.02,0.017,0.026,0.015,0.014,0.017,0.013,0.023,
0.009,0.015,0.005,0.012,0.007,0.016,0.01,0.014,0.021,0.006,0.007,0.009,0.019,0.019,0.013,0.016,0.008,0.017,0.014,0.021,0.015,0.012,0.011,0.007,0.02,
0.012,0.017,0.018,0.017,0.01,0.019,0.013,0.017,0.029,0.024,0.016,0.013,0.019,0.024,0.018,0.018,0.013,0.023,0.014,0.022,0.019,0.019,0.019,0.013,0.03,
0.016,0.026,0.027,0.022,0.018,0.024,0.017,0.017,0.035,0.028,0.028,0.024,0.027,0.032,0.022,0.023,0.023,0.027,0.018,0.025,0.028,0.033,0.025,0.017,0.029,
0.022,0.033,0.035,0.031,0.024,0.036,0.024,0.026,0.039,0.042,0.035,0.033,0.03,0.034,0.027,0.03,0.031,0.033,0.026,0.033,0.034,0.035,0.031,0.024,0.04,
0.027,0.037,0.041,0.037,0.033,0.041,0.029,0.033,0.042,0.044,0.04,0.038,0.035,0.042,0.033,0.033,0.035,0.039,0.03,0.04,0.04,0.04,0.035,0.026,0.045,
0.035,0.04,0.045,0.044,0.041,0.044,0.034,0.039,0.042,0.048,0.043,0.044,0.038,0.047,0.037,0.037,0.038,0.045,0.036,0.044,0.046,0.044,0.039,0.028,0.047,
0.038,0.043,0.048,0.048,0.046,0.048,0.039,0.042,0.045,0.051,0.048,0.047,0.043,0.052,0.042,0.041,0.04,0.047,0.041,0.051,0.051,0.051,0.045,0.031,0.049,
0.037,0.042,0.046,0.049,0.044,0.045,0.038,0.041,0.044,0.049,0.044,0.047,0.043,0.051,0.04,0.039,0.036,0.046,0.041,0.046,0.048,0.05,0.038,0.028,0.046,
0.041,0.042,0.045,0.045,0.04,0.044,0.036,0.041,0.043,0.049,0.046,0.047,0.04,0.05,0.042,0.039,0.035,0.045,0.039,0.046,0.046,0.05,0.038,0.024,0.049,
0.04,0.043,0.045,0.042,0.04,0.046,0.036,0.041,0.041,0.048,0.046,0.048,0.041,0.052,0.039,0.04,0.034,0.047,0.037,0.041,0.047,0.049,0.039,-999,0.05,
0.036,0.042,0.045,0.043,0.043,0.046,0.036,0.043,0.043,0.048,0.042,0.047,0.04,0.053,0.038,0.037,0.033,0.046,0.04,0.046,0.043,0.052,0.038,0.021,0.048,
0.033,0.038,0.043,0.039,0.036,0.041,0.033,0.037,0.04,0.046,0.038,0.042,0.037,0.05,0.034,0.036,0.029,0.041,0.035,0.043,0.044,0.05,0.037,0.024,0.044,
0.03,0.036,0.041,0.035,0.032,0.037,0.029,0.034,0.04,0.045,0.036,0.036,0.034,0.048,0.029,0.035,0.028,0.039,0.03,0.039,0.042,0.048,0.031,0.017,0.042,
0.028,0.035,0.038,0.03,0.026,0.036,0.026,0.031,0.038,0.042,0.032,0.036,0.032,0.044,0.028,0.033,0.025,0.039,0.028,0.038,0.04,0.044,0.029,0.014,0.042,
0.025,0.035,0.037,0.028,0.025,0.035,0.028,0.028,0.037,0.041,0.026,0.035,0.033,0.043,0.027,0.033,0.023,0.039,0.029,0.037,0.039,0.044,0.027,0.014,0.039,
0.025,0.037,0.036,0.033,0.027,0.035,0.026,0.029,0.038,0.043,0.025,0.032,0.03,0.043,0.029,0.035,0.028,0.035,0.028,0.037,0.039,0.045,0.034,0.017,0.038,
0.028,0.037,0.037,0.036,0.029,0.037,0.027,0.028,0.04,0.045,0.03,0.031,0.03,0.044,0.03,0.036,0.026,0.037,0.029,0.037,0.041,0.043,0.035,0.023,0.038,
