0.000000,113.750000
113.750000,52.125000
52.125000,59.833333
59.833333,48.291667
48.291667,42.333333
42.333333,73.208333
73.208333,88.041667
88.041667,71.500000
71.500000,19.666667
19.666667,35.666667
35.666667,51.750000
51.750000,57.125000
57.125000,27.583333
27.583333,41.166667
41.166667,57.250000
57.250000,91.333333
91.333333,108.583333
108.583333,58.000000
58.000000,50.083333
50.083333,65.791667
65.791667,107.000000
107.000000,93.208333
93.208333,60.833333
60.833333,62.958333
62.958333,50.291667
50.291667,34.916667
34.916667,35.854167
35.854167,31.916667
31.916667,44.583333
44.583333,40.291667
40.291667,24.250000
24.250000,22.250000
22.250000,20.666667
20.666667,60.875000
60.875000,32.583333
32.583333,41.416667
41.416667,47.041667
47.041667,14.708333
14.708333,8.750000
8.750000,20.041667
20.041667,23.166667
23.166667,17.958333
17.958333,22.083333
22.083333,21.375000
21.375000,17.916667
17.916667,30.166667
30.166667,63.916667
63.916667,74.291667
74.291667,20.791667
20.791667,31.208333
31.208333,68.500000
68.500000,65.333333
65.333333,89.791667
89.791667,103.375000
103.375000,158.291667
158.291667,167.916667
167.916667,130.291667
130.291667,114.958333
114.958333,115.291667
115.291667,89.375000
89.375000,28.291667
28.291667,64.979167
64.979167,83.500000
83.500000,42.500000
42.500000,34.833333
34.833333,31.666667
31.666667,42.125000
42.125000,35.500000
35.500000,37.666667
37.666667,49.666667
49.666667,40.958333
40.958333,43.117424
43.117424,69.840909
69.840909,97.625000
97.625000,92.625000
92.625000,60.041667
60.041667,141.833333
141.833333,121.416667
121.416667,61.458333
61.458333,32.500000
32.500000,57.333333
57.333333,79.625000
79.625000,56.375000
56.375000,52.041667
52.041667,68.041667
68.041667,85.750000
85.750000,107.166667
107.166667,54.250000
54.250000,36.083333
36.083333,64.875000
64.875000,68.583333
68.583333,63.083333
63.083333,55.583333
55.583333,23.166667
23.166667,41.750000
41.750000,38.750000
38.750000,63.250000
63.250000,48.000000
48.000000,71.208333
71.208333,64.208333
64.208333,69.083333
69.083333,77.166667
77.166667,74.750000
74.750000,66.250000
66.250000,76.833333
76.833333,154.416667
154.416667,81.000000
81.000000,64.020833
64.020833,41.166667
41.166667,42.541667
42.541667,57.916667
57.916667,58.541667
58.541667,85.083333
85.083333,106.083333
106.083333,67.250000
67.250000,56.291667
56.291667,25.291667
25.291667,11.500000
11.500000,12.916667
12.916667,26.895833
26.895833,49.833333
49.833333,75.041667
75.041667,25.166667
25.166667,36.375000
36.375000,35.708333
35.708333,36.583333
36.583333,41.333333
41.333333,34.375000
34.375000,43.416667
43.416667,33.500000
33.500000,30.166667
30.166667,40.416667
40.416667,87.916667
87.916667,75.125000
75.125000,48.375000
48.375000,52.291667
52.291667,58.458333
58.458333,51.666667
51.666667,59.208333
59.208333,72.458333
72.458333,55.333333
55.333333,45.541667
45.541667,66.583333
66.583333,65.333333
65.333333,48.541667
48.541667,81.000000
81.000000,149.583333
149.583333,164.916667
164.916667,118.208333
118.208333,74.583333
74.583333,111.416667
111.416667,85.541667
85.541667,78.708333
78.708333,22.833333
22.833333,20.750000
20.750000,19.541667
19.541667,28.333333
28.333333,34.916667
34.916667,32.666667
32.666667,40.125000
40.125000,29.083333
29.083333,20.125000
20.125000,25.041667
25.041667,51.125000
51.125000,33.041667
33.041667,39.333333
39.333333,33.541667
33.541667,68.625000
68.625000,53.416667
53.416667,46.750000
46.750000,51.375000
51.375000,24.083333
24.083333,20.291667
20.291667,32.250000
32.250000,39.000000
39.000000,49.958333
49.958333,46.291667
46.291667,32.791667
32.791667,34.708333
34.708333,30.375000
30.375000,33.458333
33.458333,43.416667
43.416667,65.250000
65.250000,22.208333
22.208333,19.833333
19.833333,31.333333
31.333333,22.208333
22.208333,31.250000
31.250000,26.208333
26.208333,18.666667
18.666667,30.729167
30.729167,57.708333
57.708333,67.375000
67.375000,53.666667
53.666667,70.458333
70.458333,83.333333
83.333333,48.125000
48.125000,20.708333
20.708333,15.333333
15.333333,41.541667
41.541667,54.333333
54.333333,50.416667
50.416667,17.875000
17.875000,14.666667
14.666667,11.791667
11.791667,16.583333
16.583333,34.750000
34.750000,74.000000
74.000000,51.833333
51.833333,34.666667
34.666667,25.541667
25.541667,27.875000
27.875000,15.125000
15.125000,12.375000
12.375000,9.500000
9.500000,10.645833
10.645833,49.708333
49.708333,43.458333
43.458333,33.500000
33.500000,16.875000
16.875000,19.958333
19.958333,10.541667
10.541667,25.625000
25.625000,60.791667
60.791667,66.458333
66.458333,24.875000
24.875000,30.333333
30.333333,38.416667
38.416667,27.833333
27.833333,10.333333
10.333333,14.958333
14.958333,32.395833
32.395833,12.416667
12.416667,68.083333
68.083333,72.541667
72.541667,57.958333
57.958333,38.791667
38.791667,11.583333
11.583333,9.000000
9.000000,19.333333
19.333333,26.125000
26.125000,21.583333
21.583333,21.291667
21.291667,27.583333
27.583333,18.458333
18.458333,6.458333
6.458333,13.875000
13.875000,24.625000
24.625000,34.458333
34.458333,46.250000
46.250000,46.666667
46.666667,43.250000
43.250000,24.791667
24.791667,35.875000
35.875000,34.416667
34.416667,18.375000
18.375000,15.833333
15.833333,35.916667
35.916667,33.208333
33.208333,46.000000
46.000000,17.958333
17.958333,26.541667
26.541667,27.416667
27.416667,28.458333
28.458333,24.583333
24.583333,23.750000
23.750000,15.666667
15.666667,20.541667
20.541667,23.208333
23.208333,28.208333
28.208333,40.791667
40.791667,45.708333
45.708333,17.708333
17.708333,25.166667
25.166667,30.375000
30.375000,22.583333
22.583333,17.416667
17.416667,16.375000
16.375000,20.250000
20.250000,27.708333
27.708333,32.125000
32.125000,38.500000
38.500000,33.125000
33.125000,28.583333
28.583333,29.541667
29.541667,20.479167
20.479167,23.958333
23.958333,30.666667
30.666667,35.083333
35.083333,33.583333
33.583333,40.958333
40.958333,54.916667
54.916667,30.416667
30.416667,10.041667
10.041667,15.666667
15.666667,26.833333
26.833333,37.166667
37.166667,44.833333
44.833333,37.416667
37.416667,43.791667
43.791667,61.083333
61.083333,57.000000
57.000000,59.791667
59.791667,38.291667
38.291667,35.666667
35.666667,56.750000
56.750000,35.458333
35.458333,31.000000
31.000000,32.083333
32.083333,56.958333
56.958333,48.916667
48.916667,61.875000
61.875000,60.208333
60.208333,56.125000
56.125000,70.583333
70.583333,38.708333
38.708333,74.041667
74.041667,29.625000
29.625000,32.500000
32.500000,42.791667
42.791667,30.666667
30.666667,35.375000
35.375000,56.166667
56.166667,63.208333
63.208333,56.333333
56.333333,40.416667
40.416667,57.416667
57.416667,63.791667
63.791667,28.458333
28.458333,29.250000
29.250000,47.583333
47.583333,24.708333
24.708333,18.333333
18.333333,13.291667
13.291667,46.541667
46.541667,82.041667
82.041667,23.500000
23.500000,44.250000
44.250000,27.208333
27.208333,32.750000
32.750000,43.000000
43.000000,37.875000
37.875000,45.125000
45.125000,49.583333
49.583333,48.333333
48.333333,37.041667
37.041667,28.458333
28.458333,33.000000
33.000000,42.541667
42.541667,29.687500
29.687500,19.458333
19.458333,28.333333
28.333333,46.500000
46.500000,28.166667
28.166667,20.333333
20.333333,28.750000
28.750000,44.375000
44.375000,52.791667
52.791667,28.625000
28.625000,37.833333
37.833333,53.875000
53.875000,58.708333
58.708333,117.250000
117.250000,110.250000
110.250000,39.083333
39.083333,65.375000
65.375000,30.458333
30.458333,38.750000
38.750000,41.166667
41.166667,76.375000
76.375000,37.541667
37.541667,36.125000
36.125000,43.833333
43.833333,54.375000
54.375000,36.250000
36.250000,46.000000
46.000000,46.083333
46.083333,54.291667
54.291667,68.375000
68.375000,64.041667
64.041667,85.083333
85.083333,33.625000
33.625000,36.541667
36.541667,63.458333
63.458333,49.500000
49.500000,58.750000
58.750000,42.750000
42.750000,39.770833
39.770833,57.416667
57.416667,60.291667
60.291667,42.791667
42.791667,50.125000
50.125000,46.625000
46.625000,51.666667
51.666667,39.458333
39.458333,40.833333
40.833333,31.791667
31.791667,40.500000
40.500000,61.875000
61.875000,83.666667
83.666667,95.291667
95.291667,52.750000
52.750000,48.750000
48.750000,101.708333
101.708333,39.291667
39.291667,102.750000
102.750000,87.291667
87.291667,35.812500
35.812500,33.125000
33.125000,57.083333
57.083333,79.458333
79.458333,42.541667
42.541667,70.708333
70.708333,66.291667
66.291667,64.833333
64.833333,51.583333
51.583333,23.208333
23.208333,282.000000
282.000000,536.375000
536.375000,99.750000
99.750000,70.916667
70.916667,34.250000
34.250000,31.479167
31.479167,44.916667
44.916667,100.125000
100.125000,87.458333
87.458333,51.125000
51.125000,41.375000
41.375000,43.458333
43.458333,48.458333
48.458333,53.791667
53.791667,95.000000
95.000000,68.458333
68.458333,32.250000
32.250000,41.041667
41.041667,37.479167
37.479167,50.229167
50.229167,43.583333
43.583333,48.958333
48.958333,103.291667
103.291667,144.958333
144.958333,75.791667
75.791667,59.083333
59.083333,115.000000
115.000000,192.500000
192.500000,156.333333
156.333333,59.833333
59.833333,46.666667
46.666667,44.083333
44.083333,50.625000
50.625000,57.125000
57.125000,43.666667
43.666667,77.125000
77.125000,158.708333
158.708333,117.083333
117.083333,26.875000
26.875000,22.291667
22.291667,35.812500
35.812500,13.562500
13.562500,16.208333
16.208333,61.375000
61.375000,37.208333
37.208333,29.666667
29.666667,54.375000
54.375000,59.250000
59.250000,69.875000
69.875000,48.583333
48.583333,26.666667
26.666667,20.125000
20.125000,49.000000
49.000000,78.791667
78.791667,70.833333
70.833333,60.375000
60.375000,27.708333
27.708333,15.229167
15.229167,45.125000
45.125000,74.666667
74.666667,61.541667
61.541667,77.666667
77.666667,55.708333
55.708333,64.166667
64.166667,60.562500
60.562500,50.833333
50.833333,39.541667
39.541667,33.187500
33.187500,42.541667
42.541667,37.500000
37.500000,24.916667
24.916667,52.333333
52.333333,40.125000
40.125000,47.666667
47.666667,45.541667
45.541667,53.041667
53.041667,40.708333
40.708333,41.625000
41.625000,41.541667
41.541667,37.875000
37.875000,69.250000
69.250000,61.500000
61.500000,100.666667
100.666667,54.625000
54.625000,53.000000
53.000000,42.875000
42.875000,52.541667
52.541667,41.833333
41.833333,44.583333
44.583333,50.750000
50.750000,43.875000
43.875000,31.333333
31.333333,41.250000
41.250000,37.583333
37.583333,35.583333
35.583333,45.500000
45.500000,48.000000
48.000000,39.666667
39.666667,35.333333
35.333333,35.708333
35.708333,37.000000
37.000000,41.125000
41.125000,41.375000
41.375000,29.458333
29.458333,29.416667
29.416667,29.416667
29.416667,37.583333
37.583333,42.916667
42.916667,49.708333
49.708333,38.125000
38.125000,44.333333
44.333333,74.416667
74.416667,29.791667
29.791667,37.250000
37.250000,46.458333
46.458333,42.791667
42.791667,23.500000
23.500000,24.333333
24.333333,34.916667
34.916667,20.583333
20.583333,29.375000
29.375000,34.916667
34.916667,40.083333
40.083333,37.416667
37.416667,11.937500
11.937500,11.500000
11.500000,23.083333
23.083333,25.041667
25.041667,30.166667
30.166667,33.625000
33.625000,50.791667
50.791667,37.041667
37.041667,34.166667
34.166667,32.875000
32.875000,31.666667
31.666667,32.666667
32.666667,9.750000
9.750000,12.187500
12.187500,20.250000
20.250000,24.645833
24.645833,8.895833
8.895833,33.187500
33.187500,66.500000
66.500000,43.708333
43.708333,11.333333
11.333333,11.083333
11.083333,32.208333
32.208333,21.854167
21.854167,22.833333
22.833333,28.916667
28.916667,30.020833
30.020833,22.250000
22.250000,14.000000
14.000000,16.708333
16.708333,18.583333
18.583333,27.000000
27.000000,35.458333
35.458333,40.770833
40.770833,71.083333
71.083333,58.125000
58.125000,48.458333
48.458333,31.083333
31.083333,25.375000
25.375000,21.333333
21.333333,26.166667
26.166667,32.458333
32.458333,39.791667
39.791667,30.416667
30.416667,19.166667
19.166667,31.458333
31.458333,53.458333
53.458333,44.416667
44.416667,37.333333
37.333333,40.125000
40.125000,65.291667
65.291667,58.979167
58.979167,22.791667
22.791667,22.604167
22.604167,31.125000
31.125000,31.708333
31.708333,27.000000
27.000000,35.083333
35.083333,35.333333
35.333333,25.958333
25.958333,6.770833
6.770833,10.041667
10.041667,21.125000
21.125000,29.479167
29.479167,30.333333
30.333333,32.333333
32.333333,30.750000
30.750000,22.875000
22.875000,25.791667
25.791667,23.833333
23.833333,37.125000
37.125000,28.583333
28.583333,12.041667
12.041667,12.416667
12.416667,12.083333
12.083333,16.625000
16.625000,31.708333
31.708333,36.375000
36.375000,22.250000
22.250000,21.541667
21.541667,31.000000
31.000000,23.916667
23.916667,15.458333
15.458333,11.708333
11.708333,18.500000
18.500000,32.041667
32.041667,47.583333
47.583333,45.583333
45.583333,39.666667
39.666667,40.625000
40.625000,35.833333
35.833333,35.333333
35.333333,44.125000
44.125000,32.875000
32.875000,30.791667
30.791667,21.166667
21.166667,17.916667
17.916667,15.708333
15.708333,33.479167
33.479167,38.083333
38.083333,28.250000
28.250000,28.958333
28.958333,31.312500
31.312500,46.583333
46.583333,49.250000
49.250000,32.041667
32.041667,22.000000
22.000000,15.791667
15.791667,17.791667
17.791667,30.333333
30.333333,47.208333
47.208333,56.750000
56.750000,63.041667
63.041667,59.875000
59.875000,76.375000
76.375000,98.083333
98.083333,90.354167
90.354167,120.000000
120.000000,75.854167
75.854167,49.729167
49.729167,33.083333
33.083333,28.750000
28.750000,31.166667
31.166667,35.000000
35.000000,32.604167
32.604167,22.020833
22.020833,28.458333
28.458333,32.833333
32.833333,40.250000
40.250000,51.625000
51.625000,71.562500
71.562500,83.833333
83.833333,73.458333
73.458333,45.166667
45.166667,8.475000
8.475000,4.087500
4.087500,13.229167
13.229167,48.708333
48.708333,36.333333
36.333333,14.375000
14.375000,11.666667
11.666667,10.875000
10.875000,19.166667
19.166667,28.000000
28.000000,19.125000
19.125000,7.479167
7.479167,14.625000
14.625000,35.958333
35.958333,46.791667
