E,Tau,Trate,nok,TrainRsq,TestRsq,TrainRmse,TestRmse
10,20,0.7,5,0.430207,0.337089,3.346045,3.196889
10,20,0.7,6,0.498764,0.444579,3.138299,2.926248
10,20,0.7,7,0.495998,0.445792,3.146945,2.923051
10,20,0.7,8,0.503705,0.451565,3.122793,2.907788
10,20,0.7,9,0.506597,0.438698,3.113682,2.941698
10,20,0.7,10,0.509491,0.449823,3.104535,2.912400
10,20,0.7,11,0.525670,0.458759,3.052908,2.888651
10,20,0.7,12,0.526093,0.459933,3.051545,2.885518
10,20,0.7,13,0.527008,0.458673,3.048597,2.888883
10,20,0.7,14,0.519598,0.451449,3.072384,2.908094
10,20,0.7,15,0.514045,0.434935,3.090090,2.951543
10,20,0.8,5,0.514593,0.508904,3.536324,2.205075
10,20,0.8,6,0.525904,0.500858,3.494878,2.223065
10,20,0.8,7,0.530881,0.508125,3.476484,2.206823
10,20,0.8,8,0.531122,0.510468,3.475594,2.201561
10,20,0.8,9,0.530451,0.510962,3.478080,2.200451
10,20,0.8,10,0.543837,0.521227,3.428144,2.177234
10,20,0.8,11,0.543253,0.516925,3.430335,2.186995
10,20,0.8,12,0.542067,0.510283,3.434789,2.201978
10,20,0.8,13,0.541840,0.511030,3.435638,2.200297
10,20,0.8,14,0.555869,0.514791,3.382629,2.191820
10,20,0.8,15,0.561211,0.529871,3.362226,2.157490
10,20,0.9,5,0.526411,0.552890,3.775400,1.572813
10,20,0.9,6,0.521578,0.550004,3.794617,1.577881
10,20,0.9,7,0.527438,0.559857,3.771306,1.560512
10,20,0.9,8,0.530350,0.565846,3.759668,1.549858
10,20,0.9,9,0.532271,0.563844,3.751968,1.553426
10,20,0.9,10,0.532173,0.564451,3.752364,1.552346
10,20,0.9,11,0.545480,0.550623,3.698611,1.576796
10,20,0.9,12,0.545988,0.551772,3.696546,1.574778
10,20,0.9,13,0.548861,0.569697,3.684829,1.542968
10,20,0.9,14,0.552468,0.572023,3.670070,1.538793
10,20,0.9,15,0.555595,0.554243,3.657224,1.570432
